from	to	ver[el[, 1], ]	ver2[el[, 2], ]
355	4019	6_28887167	6_26223256
355	4020	6_28887167	6_26238741
355	4021	6_28887167	6_26244367
355	4022	6_28887167	6_26249843
355	4023	6_28887167	6_26251380
355	4024	6_28887167	6_26271042
355	2769	6_28887167	6_26285060
355	4025	6_28887167	6_26455911
355	4026	6_28887167	6_26497837
355	4027	6_28887167	6_26533908
355	4028	6_28887167	6_26593067
355	4029	6_28887167	6_26657130
355	4030	6_28887167	6_26984588
355	4031	6_28887167	6_27099102
355	4032	6_28887167	6_27113447
355	2770	6_28887167	6_27213974
355	4033	6_28887167	6_27341247
355	4034	6_28887167	6_27436803
355	4035	6_28887167	6_27551580
355	4036	6_28887167	6_27593274
355	2772	6_28887167	6_27770375
355	2773	6_28887167	6_27776624
355	2774	6_28887167	6_27790966
355	4037	6_28887167	6_27792447
355	4038	6_28887167	6_27802109
355	4039	6_28887167	6_27829816
355	2775	6_28887167	6_27834351
355	4040	6_28887167	6_27837621
355	4041	6_28887167	6_27840382
355	2776	6_28887167	6_27858120
355	2777	6_28887167	6_27861035
355	2778	6_28887167	6_27864924
355	4042	6_28887167	6_27879134
355	4043	6_28887167	6_28044101
355	4044	6_28887167	6_28092326
355	4045	6_28887167	6_28108971
355	4046	6_28887167	6_28192562
355	4047	6_28887167	6_28220283
355	4048	6_28887167	6_28244639
355	4049	6_28887167	6_28312214
355	4006	6_28887167	6_28364205
355	4050	6_28887167	6_28376677
355	4051	6_28887167	6_28408497
355	4007	6_28887167	6_28491245
355	4052	6_28887167	6_28864061
355	2779	6_28887167	6_28908866
355	4053	6_28887167	6_28953082
355	4054	6_28887167	6_28971557
355	4055	6_28887167	6_29007922
355	4056	6_28887167	6_29399325
355	4057	6_28887167	6_29495188
355	4058	6_28887167	6_29555185
355	4059	6_28887167	6_29592572
355	4060	6_28887167	6_29648427
355	4061	6_28887167	6_30021591
355	4062	6_28887167	6_30034025
355	4063	6_28887167	6_44279450
356	4059	6_30038374	6_29592572
356	4064	6_30038374	6_29624580
356	4061	6_30038374	6_30021591
356	4062	6_30038374	6_30034025
356	357	6_30038374	6_30063630
356	2794	6_30038374	6_30612762
356	4065	6_30038374	6_30905631
356	4066	6_30038374	6_30915623
356	4067	6_30038374	6_31922578
356	4068	6_30038374	6_33358373
356	4069	6_30038374	6_33746353
356	4070	6_30038374	6_43474231
358	2788	6_30687573	6_30455605
358	2789	6_30687573	6_30471843
358	2792	6_30687573	6_30544627
358	2794	6_30687573	6_30612762
358	2795	6_30687573	6_30635595
358	2796	6_30687573	6_30653644
358	2798	6_30687573	6_30843270
358	4071	6_30687573	6_31081808
358	4072	6_30687573	6_31509720
359	357	6_30950313	6_30063630
359	2789	6_30950313	6_30471843
359	2794	6_30950313	6_30612762
359	2797	6_30950313	6_30709383
359	2798	6_30950313	6_30843270
359	2799	6_30950313	6_30864617
359	4065	6_30950313	6_30905631
359	4066	6_30950313	6_30915623
359	4073	6_30950313	6_31078578
359	4071	6_30950313	6_31081808
359	4074	6_30950313	6_31147993
359	4075	6_30950313	6_31488607
359	4076	6_30950313	6_31497462
359	4072	6_30950313	6_31509720
359	2826	6_30950313	6_33046251
359	4077	6_30950313	6_36687197
360	4072	6_31682145	6_31509720
360	2804	6_31682145	6_31729710
360	2806	6_31682145	6_31774256
360	2807	6_31682145	6_31779405
360	2809	6_31682145	6_31803288
360	2810	6_31682145	6_31824998
361	4078	6_32097279	6_32937493
362	2813	6_32190386	6_32079135
362	2819	6_32190386	6_32708412
362	2820	6_32190386	6_32730340
362	2821	6_32190386	6_32780977
362	2824	6_32190386	6_32819180
363	4079	6_36163508	6_35983290
364	4080	6_49752351	6_49500115
364	2844	6_49752351	6_49603508
364	2845	6_49752351	6_49679506
365	2869	6_87646325	6_86697139
366	2889	6_99278113	6_100049940
366	2891	6_99278113	6_100912679
366	2926	6_99278113	6_137811656
367	4081	6_105403020	6_105848666
368	2913	6_133084221	6_132830961
368	4082	6_133084221	6_132873425
368	2914	6_133084221	6_132889647
368	2915	6_133084221	6_132905738
368	2917	6_133084221	6_133029317
368	4083	6_133084221	6_134265790
368	2934	6_133084221	6_146284581
371	2947	6_158732550	6_159063732
373	2956	7_1606884	7_2271653
373	2958	7_1606884	7_2390145
373	2959	7_1606884	7_2414681
374	4084	7_8007422	7_7194805
374	2966	7_8007422	7_7606018
374	2967	7_8007422	7_7670628
374	2968	7_8007422	7_7756106
374	4085	7_8007422	7_8153167
374	4086	7_8007422	7_8298709
376	2981	7_24609465	7_23636689
377	2954	7_27181769	7_1261811
377	2955	7_27181769	7_1267808
377	2974	7_27181769	7_20825222
377	2988	7_27181769	7_26190245
377	2989	7_27181769	7_26238186
377	2991	7_27181769	7_26414940
377	2992	7_27181769	7_26720262
377	4087	7_27181769	7_26897028
377	4088	7_27181769	7_26897455
377	2998	7_27181769	7_27279923
377	2999	7_27181769	7_27282072
378	2954	7_27196593	7_1261811
378	2955	7_27196593	7_1267808
378	2974	7_27196593	7_20825222
378	2979	7_27196593	7_23507910
378	2987	7_27196593	7_25989277
378	2988	7_27196593	7_26190245
378	2989	7_27196593	7_26238186
378	2991	7_27196593	7_26414940
378	2992	7_27196593	7_26720262
378	4087	7_27196593	7_26897028
378	4088	7_27196593	7_26897455
378	2998	7_27196593	7_27279923
378	2999	7_27196593	7_27282072
379	4089	7_45022708	7_44118139
379	4090	7_45022708	7_44139252
379	4091	7_45022708	7_44163934
379	4092	7_45022708	7_44528998
379	4093	7_45022708	7_44608506
379	3005	7_45022708	7_44614865
379	3006	7_45022708	7_44638478
379	4094	7_45022708	7_44812016
379	4095	7_45022708	7_44884667
379	4096	7_45022708	7_44924079
379	3007	7_45022708	7_45014334
379	4097	7_45022708	7_45126925
379	4098	7_45022708	7_45139085
379	3008	7_45022708	7_45150460
379	4099	7_45022708	7_45174960
379	4100	7_45022708	7_48018389
380	3007	7_47614634	7_45014334
380	4101	7_47614634	7_47551024
380	381	7_47614634	7_47692283
380	3009	7_47614634	7_47800071
380	3010	7_47614634	7_47828722
380	4102	7_47614634	7_47987958
380	4100	7_47614634	7_48018389
380	3012	7_47614634	7_48126862
381	4101	7_47692283	7_47551024
381	4103	7_47692283	7_47603008
381	380	7_47692283	7_47614634
381	3009	7_47692283	7_47800071
381	3010	7_47692283	7_47828722
381	4102	7_47692283	7_47987958
381	4100	7_47692283	7_48018389
381	4104	7_47692283	7_50160150
382	4105	7_75417825	7_72752609
382	4106	7_75417825	7_75451733
382	4107	7_75417825	7_75676828
384	3030	7_96653663	7_95847203
384	3034	7_96653663	7_96004527
384	4108	7_96653663	7_96097482
384	4109	7_96653663	7_96132429
384	4110	7_96653663	7_96632605
386	4111	7_102071439	7_99772718
386	4112	7_102071439	7_100162503
386	4113	7_102071439	7_100804416
386	4114	7_102071439	7_100820314
386	4115	7_102071439	7_100847852
386	4116	7_102071439	7_100861325
386	4117	7_102071439	7_101005632
386	4118	7_102071439	7_101456246
386	4119	7_102071439	7_101926294
386	4120	7_102071439	7_102037459
386	4121	7_102071439	7_102089384
387	4122	7_120624850	7_120452456
387	4123	7_120624850	7_120495576
387	3051	7_120624850	7_120964587
387	3052	7_120624850	7_121034731
388	3058	7_130415578	7_129690726
388	3059	7_130415578	7_129700791
388	3060	7_130415578	7_129781157
388	3062	7_130415578	7_129832235
388	3063	7_130415578	7_129905411
388	3064	7_130415578	7_129924099
390	3035	7_141249571	7_96743050
390	3072	7_141249571	7_135346487
390	3078	7_141249571	7_140714818
391	3083	7_143104197	7_142549777
391	4124	7_143104197	7_142630450
391	4125	7_143104197	7_142655059
391	4126	7_143104197	7_142722601
391	3085	7_143104197	7_142916049
391	3086	7_143104197	7_142937324
391	3087	7_143104197	7_142957854
391	3088	7_143104197	7_142977819
391	3089	7_143104197	7_143010756
391	4127	7_143104197	7_143056475
391	4128	7_143104197	7_143135732
392	3086	7_143825612	7_142937324
392	4128	7_143825612	7_143135732
393	4129	8_1993055	8_1814508
394	4130	8_11531479	8_11057286
394	4131	8_11531479	8_11123726
394	4132	8_11531479	8_11185481
394	4133	8_11531479	8_11203058
394	3107	8_11531479	8_11221346
394	3108	8_11531479	8_11246024
394	3109	8_11531479	8_11330802
394	3110	8_11531479	8_11345287
394	3111	8_11531479	8_11408759
394	3112	8_11531479	8_11412169
394	4134	8_11531479	8_11564000
394	4135	8_11531479	8_11576118
394	3113	8_11531479	8_11820898
394	3114	8_11531479	8_11838947
394	3115	8_11531479	8_11853498
394	3180	8_11531479	8_99953138
394	3181	8_11531479	8_99956016
395	4136	8_28173912	8_27746646
395	3137	8_28173912	8_27939922
395	3138	8_28173912	8_27945322
396	4137	8_38008444	8_37619546
396	4138	8_38008444	8_37639018
396	4139	8_38008444	8_37651433
396	4140	8_38008444	8_38277941
399	3157	8_67087720	8_66555738
399	3158	8_67087720	8_66750768
399	3160	8_67087720	8_67336948
400	4141	8_81140520	8_81490110
401	3170	8_87346737	8_86015922
401	3171	8_87346737	8_86129378
401	4142	8_87346737	8_86147863
401	3172	8_87346737	8_86159576
401	4143	8_87346737	8_86290135
401	3173	8_87346737	8_86374486
401	3174	8_87346737	8_87093501
401	3175	8_87346737	8_87154953
401	4144	8_87346737	8_90768859
401	3178	8_87346737	8_90911809
401	4145	8_87346737	8_91010880
403	4146	8_124192240	8_123681082
403	3189	8_124192240	8_123703182
404	4147	8_133115269	8_131947560
404	4148	8_133115269	8_132053643
405	3206	8_142006610	8_142123526
405	3207	8_142006610	8_142136544
405	3208	8_142006610	8_142315209
405	4149	8_142006610	8_142335233
406	3216	9_90104121	9_88967187
409	4150	9_97837924	9_97355741
409	408	9_97837924	9_97399353
409	4151	9_97837924	9_97488743
409	4152	9_97837924	9_97567156
409	4153	9_97837924	9_99005719
410	4154	9_129371013	9_126768067
411	3238	9_131458812	9_131474504
413	3242	9_135752465	9_134953558
414	4155	9_139639884	9_139300346
414	4156	9_139639884	9_139330579
414	4157	9_139639884	9_139370394
414	4158	9_139639884	9_139571983
414	4159	9_139639884	9_139920814
414	4160	9_139639884	9_139924201
414	4161	9_139639884	9_139999027
414	3250	9_139639884	9_140081558
414	4162	9_139639884	9_140316796
415	4163	9_140031605	9_139632800
415	3247	9_140031605	9_139683148
415	3248	9_140031605	9_139688116
415	3249	9_140031605	9_139700159
415	3250	9_140031605	9_140081558
415	4164	9_140031605	9_140098644
415	4165	9_140031605	9_140114684
416	4155	9_140323547	9_139300346
416	4156	9_140323547	9_139330579
416	4163	9_140323547	9_139632800
416	3247	9_140323547	9_139683148
416	3248	9_140323547	9_139688116
416	3249	9_140323547	9_139700159
416	4159	9_140323547	9_139920814
416	4161	9_140323547	9_139999027
416	4166	9_140323547	9_140063275
416	4167	9_140323547	9_140065321
416	3250	9_140323547	9_140081558
416	4164	9_140323547	9_140098644
416	4168	9_140323547	9_140161528
416	4169	9_140323547	9_140468984
416	4170	9_140323547	9_140477605
417	4171	X_9752452	X_8094718
417	4172	X_9752452	X_8697807
418	3253	X_11124746	X_9979154
418	3254	X_11124746	X_10006499
418	3255	X_11124746	X_10124039
418	3256	X_11124746	X_10183841
418	419	X_11124746	X_11773907
419	3253	X_11773907	X_9979154
419	3256	X_11773907	X_10183841
419	418	X_11773907	X_11124746
419	3258	X_11773907	X_12921261
419	3259	X_11773907	X_12924855
419	421	X_11773907	X_12988731
419	3266	X_11773907	X_14887917
419	423	X_11773907	X_15352041
419	3279	X_11773907	X_16892849
419	3290	X_11773907	X_23682282
419	4173	X_11773907	X_24038101
421	3260	X_12988731	X_13061477
421	3262	X_12988731	X_13669288
421	3263	X_12988731	X_13706396
421	422	X_12988731	X_13746509
421	423	X_12988731	X_15352041
421	3268	X_12988731	X_15508451
422	419	X_13746509	X_11773907
422	4174	X_13746509	X_12883955
422	3258	X_13746509	X_12921261
422	3259	X_13746509	X_12924855
422	421	X_13746509	X_12988731
422	3263	X_13746509	X_13706396
422	3266	X_13746509	X_14887917
422	423	X_13746509	X_15352041
422	3267	X_13746509	X_15481067
422	3268	X_13746509	X_15508451
422	3272	X_13746509	X_15807131
422	3273	X_13746509	X_15871533
423	419	X_15352041	X_11773907
423	3258	X_15352041	X_12921261
423	3259	X_15352041	X_12924855
423	421	X_15352041	X_12988731
423	3262	X_15352041	X_13669288
423	3263	X_15352041	X_13706396
423	422	X_15352041	X_13746509
423	3266	X_15352041	X_14887917
423	3267	X_15352041	X_15481067
423	3272	X_15352041	X_15807131
423	3273	X_15352041	X_15871533
423	3275	X_15352041	X_16729430
423	3276	X_15352041	X_16785198
423	3277	X_15352041	X_16800915
423	3278	X_15352041	X_16884256
423	3279	X_15352041	X_16892849
423	3280	X_15352041	X_16960497
423	3282	X_15352041	X_17755143
423	4175	X_15352041	X_17756009
423	4176	X_15352041	X_80064049
424	4177	X_17388341	X_17671187
426	4178	X_18441148	X_18895665
426	427	X_18441148	X_19000103
426	428	X_18441148	X_19360996
427	4175	X_19000103	X_17756009
427	426	X_19000103	X_18441148
427	428	X_19000103	X_19360996
428	3278	X_19360996	X_16884256
428	3280	X_19360996	X_16960497
428	3282	X_19360996	X_17755143
428	4175	X_19360996	X_17756009
428	3283	X_19360996	X_18371224
428	426	X_19360996	X_18441148
428	427	X_19360996	X_19000103
428	3288	X_19360996	X_20157662
429	4179	X_19902646	X_19765529
429	430	X_19902646	X_20132906
429	3287	X_19902646	X_20151396
429	3288	X_19902646	X_20157662
430	429	X_20132906	X_19902646
431	4180	X_20276677	X_20427730
432	423	X_21856331	X_15352041
432	428	X_21856331	X_19360996
432	3288	X_21856331	X_20157662
432	3289	X_21856331	X_21950015
432	4181	X_21856331	X_22188826
432	3290	X_21856331	X_23682282
432	3291	X_21856331	X_24044927
433	434	X_23759553	X_23922179
433	4182	X_23759553	X_23926286
433	4173	X_23759553	X_24038101
433	3291	X_23759553	X_24044927
433	3293	X_23759553	X_24163793
434	3290	X_23922179	X_23682282
434	4183	X_23922179	X_23685282
434	4173	X_23922179	X_24038101
434	3291	X_23922179	X_24044927
434	3293	X_23922179	X_24163793
435	3290	X_24476428	X_23682282
435	434	X_24476428	X_23922179
435	3291	X_24476428	X_24044927
435	3292	X_24476428	X_24150486
435	3293	X_24476428	X_24163793
436	423	X_24710875	X_15352041
436	427	X_24710875	X_19000103
436	3290	X_24710875	X_23682282
436	4173	X_24710875	X_24038101
436	3291	X_24710875	X_24044927
436	3293	X_24710875	X_24163793
436	4184	X_24710875	X_24915682
436	437	X_24710875	X_25033161
437	4185	X_25033161	X_24864676
438	4186	X_30244505	X_30256152
439	440	X_37203404	X_37705539
439	441	X_37203404	X_38074684
440	442	X_37705539	X_38182019
440	3397	X_37705539	X_100075487
442	440	X_38182019	X_37705539
443	4187	X_38662323	X_39956348
445	3301	X_40506079	X_40594287
445	3302	X_40506079	X_40939347
445	3303	X_40506079	X_41190644
445	3342	X_40506079	X_53252697
446	447	X_46393545	X_46431430
446	449	X_46393545	X_46685847
448	447	X_46612757	X_46431430
448	450	X_46612757	X_47001560
449	450	X_46685847	X_47001560
450	449	X_47001560	X_46685847
450	3315	X_47001560	X_47200178
450	3316	X_47001560	X_47229527
450	3317	X_47001560	X_47243154
450	451	X_47001560	X_47338583
450	3319	X_47001560	X_47433246
450	452	X_47001560	X_47478117
450	3320	X_47001560	X_47508342
450	453	X_47001560	X_47515245
450	3321	X_47001560	X_47694731
450	3322	X_47001560	X_47928767
450	3326	X_47001560	X_48364132
450	454	X_47001560	X_48371389
450	4188	X_47001560	X_48659985
450	461	X_47001560	X_48813542
450	462	X_47001560	X_48849145
450	463	X_47001560	X_48897547
450	464	X_47001560	X_48929129
450	4189	X_47001560	X_51628676
450	4190	X_47001560	X_51636608
450	3341	X_47001560	X_53012727
450	3342	X_47001560	X_53252697
450	3344	X_47001560	X_53446896
450	3345	X_47001560	X_53451043
450	478	X_47001560	X_54555376
450	481	X_47001560	X_55023116
450	3365	X_47001560	X_67707999
450	504	X_47001560	X_70752379
451	3310	X_47338583	X_46989439
451	450	X_47338583	X_47001560
451	3311	X_47338583	X_47004446
451	3312	X_47338583	X_47018178
451	3313	X_47338583	X_47064191
451	3314	X_47338583	X_47075974
451	3317	X_47338583	X_47243154
451	3320	X_47338583	X_47508342
452	3310	X_47478117	X_46989439
452	450	X_47478117	X_47001560
452	3311	X_47478117	X_47004446
452	3312	X_47478117	X_47018178
452	3313	X_47478117	X_47064191
452	3314	X_47478117	X_47075974
452	3319	X_47478117	X_47433246
453	449	X_47515245	X_46685847
453	3310	X_47515245	X_46989439
453	450	X_47515245	X_47001560
453	3311	X_47515245	X_47004446
453	3312	X_47515245	X_47018178
453	3313	X_47515245	X_47064191
453	3314	X_47515245	X_47075974
453	3317	X_47515245	X_47243154
453	451	X_47515245	X_47338583
453	3319	X_47515245	X_47433246
453	3320	X_47515245	X_47508342
453	3321	X_47515245	X_47694731
453	3322	X_47515245	X_47928767
453	3324	X_47515245	X_48321100
453	3326	X_47515245	X_48364132
453	454	X_47515245	X_48371389
453	464	X_47515245	X_48929129
453	467	X_47515245	X_49017139
453	3342	X_47515245	X_53252697
453	3344	X_47515245	X_53446896
453	481	X_47515245	X_55023116
454	450	X_48371389	X_47001560
454	3322	X_48371389	X_47928767
454	3323	X_48371389	X_47940307
454	3333	X_48371389	X_48655761
454	4191	X_48371389	X_48743641
454	459	X_48371389	X_48750506
454	4190	X_48371389	X_51636608
454	478	X_48371389	X_54555376
455	449	X_48409014	X_46685847
455	450	X_48409014	X_47001560
455	3313	X_48409014	X_47064191
455	3314	X_48409014	X_47075974
455	451	X_48409014	X_47338583
455	3320	X_48409014	X_47508342
455	3321	X_48409014	X_47694731
455	3322	X_48409014	X_47928767
455	3323	X_48409014	X_47940307
455	3324	X_48409014	X_48321100
455	3325	X_48409014	X_48331695
455	3326	X_48409014	X_48364132
455	454	X_48409014	X_48371389
455	3329	X_48409014	X_48532873
455	3331	X_48409014	X_48620022
455	4192	X_48409014	X_48638357
455	3333	X_48409014	X_48655761
455	4193	X_48409014	X_48683396
455	459	X_48409014	X_48750506
455	460	X_48409014	X_48763998
455	461	X_48409014	X_48813542
455	3334	X_48409014	X_48822335
455	462	X_48409014	X_48849145
455	463	X_48409014	X_48897547
455	3335	X_48409014	X_48914914
455	464	X_48409014	X_48929129
455	466	X_48409014	X_48970167
455	467	X_48409014	X_49017139
455	3337	X_48409014	X_49120043
455	471	X_48409014	X_49683684
455	476	X_48409014	X_53095362
455	3344	X_48409014	X_53446896
456	450	X_48425873	X_47001560
456	3320	X_48425873	X_47508342
456	3322	X_48425873	X_47928767
456	3323	X_48425873	X_47940307
456	3324	X_48425873	X_48321100
456	3326	X_48425873	X_48364132
456	454	X_48425873	X_48371389
456	3333	X_48425873	X_48655761
456	459	X_48425873	X_48750506
456	460	X_48425873	X_48763998
456	461	X_48425873	X_48813542
456	463	X_48425873	X_48897547
456	464	X_48425873	X_48929129
456	467	X_48425873	X_49017139
456	3345	X_48425873	X_53451043
456	478	X_48425873	X_54555376
457	3333	X_48540139	X_48655761
457	4193	X_48540139	X_48683396
457	4191	X_48540139	X_48743641
457	459	X_48540139	X_48750506
457	461	X_48540139	X_48813542
457	463	X_48540139	X_48897547
457	464	X_48540139	X_48929129
457	476	X_48540139	X_53095362
458	450	X_48589819	X_47001560
458	3320	X_48589819	X_47508342
458	3326	X_48589819	X_48364132
458	454	X_48589819	X_48371389
458	3333	X_48589819	X_48655761
458	4188	X_48589819	X_48659985
458	4193	X_48589819	X_48683396
458	4191	X_48589819	X_48743641
458	459	X_48589819	X_48750506
458	461	X_48589819	X_48813542
458	462	X_48589819	X_48849145
458	463	X_48589819	X_48897547
458	4194	X_48589819	X_48901393
458	464	X_48589819	X_48929129
458	467	X_48589819	X_49017139
458	471	X_48589819	X_49683684
459	3326	X_48750506	X_48364132
459	454	X_48750506	X_48371389
459	3327	X_48750506	X_48439198
459	4195	X_48750506	X_48454743
459	3329	X_48750506	X_48532873
459	3331	X_48750506	X_48620022
459	4188	X_48750506	X_48659985
459	4191	X_48750506	X_48743641
459	461	X_48750506	X_48813542
459	463	X_48750506	X_48897547
459	4194	X_48750506	X_48901393
459	467	X_48750506	X_49017139
459	3345	X_48750506	X_53451043
460	3325	X_48763998	X_48331695
460	3326	X_48763998	X_48364132
460	3329	X_48763998	X_48532873
460	459	X_48763998	X_48750506
460	4194	X_48763998	X_48901393
461	450	X_48813542	X_47001560
461	3322	X_48813542	X_47928767
461	3326	X_48813542	X_48364132
461	454	X_48813542	X_48371389
461	3327	X_48813542	X_48439198
461	4195	X_48813542	X_48454743
461	3329	X_48813542	X_48532873
461	3333	X_48813542	X_48655761
461	4188	X_48813542	X_48659985
461	4191	X_48813542	X_48743641
461	459	X_48813542	X_48750506
461	463	X_48813542	X_48897547
461	4194	X_48813542	X_48901393
461	464	X_48813542	X_48929129
461	467	X_48813542	X_49017139
461	3342	X_48813542	X_53252697
461	3344	X_48813542	X_53446896
461	478	X_48813542	X_54555376
462	450	X_48849145	X_47001560
462	3320	X_48849145	X_47508342
462	3324	X_48849145	X_48321100
462	3326	X_48849145	X_48364132
462	454	X_48849145	X_48371389
462	458	X_48849145	X_48589819
462	3333	X_48849145	X_48655761
462	4193	X_48849145	X_48683396
462	459	X_48849145	X_48750506
462	461	X_48849145	X_48813542
462	463	X_48849145	X_48897547
462	4194	X_48849145	X_48901393
462	464	X_48849145	X_48929129
462	466	X_48849145	X_48970167
462	467	X_48849145	X_49017139
462	3337	X_48849145	X_49120043
462	4196	X_48849145	X_49638704
462	471	X_48849145	X_49683684
462	4190	X_48849145	X_51636608
462	3344	X_48849145	X_53446896
462	3376	X_48849145	X_70328237
463	450	X_48897547	X_47001560
463	3320	X_48897547	X_47508342
463	3323	X_48897547	X_47940307
463	3326	X_48897547	X_48364132
463	454	X_48897547	X_48371389
463	4195	X_48897547	X_48454743
463	3329	X_48897547	X_48532873
463	458	X_48897547	X_48589819
463	3331	X_48897547	X_48620022
463	3333	X_48897547	X_48655761
463	4193	X_48897547	X_48683396
463	4191	X_48897547	X_48743641
463	459	X_48897547	X_48750506
463	461	X_48897547	X_48813542
463	3334	X_48897547	X_48822335
463	462	X_48897547	X_48849145
463	467	X_48897547	X_49017139
463	471	X_48897547	X_49683684
463	4190	X_48897547	X_51636608
463	3341	X_48897547	X_53012727
463	3342	X_48897547	X_53252697
463	3344	X_48897547	X_53446896
463	3345	X_48897547	X_53451043
463	478	X_48897547	X_54555376
464	450	X_48929129	X_47001560
464	454	X_48929129	X_48371389
464	3327	X_48929129	X_48439198
464	4195	X_48929129	X_48454743
464	458	X_48929129	X_48589819
464	3333	X_48929129	X_48655761
464	4188	X_48929129	X_48659985
464	4191	X_48929129	X_48743641
464	459	X_48929129	X_48750506
464	461	X_48929129	X_48813542
464	462	X_48929129	X_48849145
464	4194	X_48929129	X_48901393
464	467	X_48929129	X_49017139
464	471	X_48929129	X_49683684
464	3341	X_48929129	X_53012727
464	3345	X_48929129	X_53451043
465	451	X_48947307	X_47338583
465	3323	X_48947307	X_47940307
465	3324	X_48947307	X_48321100
465	3325	X_48947307	X_48331695
465	3326	X_48947307	X_48364132
465	454	X_48947307	X_48371389
465	3331	X_48947307	X_48620022
465	3333	X_48947307	X_48655761
465	4193	X_48947307	X_48683396
465	459	X_48947307	X_48750506
465	461	X_48947307	X_48813542
465	3334	X_48947307	X_48822335
465	462	X_48947307	X_48849145
465	463	X_48947307	X_48897547
465	3335	X_48947307	X_48914914
465	464	X_48947307	X_48929129
465	466	X_48947307	X_48970167
465	467	X_48947307	X_49017139
465	3337	X_48947307	X_49120043
465	470	X_48947307	X_49122546
465	471	X_48947307	X_49683684
466	459	X_48970167	X_48750506
466	467	X_48970167	X_49017139
466	3342	X_48970167	X_53252697
467	4191	X_49017139	X_48743641
467	459	X_49017139	X_48750506
467	461	X_49017139	X_48813542
467	4194	X_49017139	X_48901393
467	464	X_49017139	X_48929129
467	4196	X_49017139	X_49638704
467	3342	X_49017139	X_53252697
467	500	X_49017139	X_70321947
468	459	X_49034448	X_48750506
468	467	X_49034448	X_49017139
469	450	X_49051482	X_47001560
469	3320	X_49051482	X_47508342
469	3323	X_49051482	X_47940307
469	3324	X_49051482	X_48321100
469	3325	X_49051482	X_48331695
469	3326	X_49051482	X_48364132
469	454	X_49051482	X_48371389
469	3331	X_49051482	X_48620022
469	3333	X_49051482	X_48655761
469	4193	X_49051482	X_48683396
469	459	X_49051482	X_48750506
469	461	X_49051482	X_48813542
469	462	X_49051482	X_48849145
469	463	X_49051482	X_48897547
469	464	X_49051482	X_48929129
469	466	X_49051482	X_48970167
469	467	X_49051482	X_49017139
469	3337	X_49051482	X_49120043
469	470	X_49051482	X_49122546
469	4197	X_49051482	X_49456070
469	4198	X_49051482	X_49593574
469	471	X_49051482	X_49683684
470	3324	X_49122546	X_48321100
470	454	X_49122546	X_48371389
470	3333	X_49122546	X_48655761
470	459	X_49122546	X_48750506
470	461	X_49122546	X_48813542
470	464	X_49122546	X_48929129
470	467	X_49122546	X_49017139
470	4198	X_49122546	X_49593574
470	471	X_49122546	X_49683684
471	464	X_49683684	X_48929129
471	4196	X_49683684	X_49638704
471	3339	X_49683684	X_51545747
471	4190	X_49683684	X_51636608
471	3341	X_49683684	X_53012727
471	3345	X_49683684	X_53451043
471	493	X_49683684	X_68380729
473	4196	X_51136685	X_49638704
473	471	X_51136685	X_49683684
473	4199	X_51136685	X_51073650
473	3339	X_51136685	X_51545747
473	4190	X_51136685	X_51636608
473	3341	X_51136685	X_53012727
473	481	X_51136685	X_55023116
473	493	X_51136685	X_68380729
474	3339	X_51233250	X_51545747
474	4190	X_51233250	X_51636608
475	471	X_51485897	X_49683684
475	3339	X_51485897	X_51545747
475	4189	X_51485897	X_51628676
475	4190	X_51485897	X_51636608
476	3322	X_53095362	X_47928767
476	454	X_53095362	X_48371389
476	471	X_53095362	X_49683684
476	4190	X_53095362	X_51636608
476	3342	X_53095362	X_53252697
476	3344	X_53095362	X_53446896
476	3345	X_53095362	X_53451043
476	4200	X_53095362	X_54069561
476	478	X_53095362	X_54555376
476	481	X_53095362	X_55023116
477	481	X_54382910	X_55023116
478	450	X_54555376	X_47001560
478	3311	X_54555376	X_47004446
478	3322	X_54555376	X_47928767
478	454	X_54555376	X_48371389
478	3341	X_54555376	X_53012727
478	476	X_54555376	X_53095362
478	3342	X_54555376	X_53252697
478	3344	X_54555376	X_53446896
478	3345	X_54555376	X_53451043
478	3347	X_54555376	X_53711951
478	4200	X_54555376	X_54069561
478	3348	X_54555376	X_54072686
478	3350	X_54555376	X_54208064
478	481	X_54555376	X_55023116
478	482	X_54555376	X_55183444
479	3341	X_54829148	X_53012727
479	3345	X_54829148	X_53451043
479	3350	X_54829148	X_54208064
479	3351	X_54829148	X_54442752
479	478	X_54829148	X_54555376
479	481	X_54829148	X_55023116
479	482	X_54829148	X_55183444
479	485	X_54829148	X_56256917
480	478	X_54943261	X_54555376
480	481	X_54943261	X_55023116
481	3310	X_55023116	X_46989439
481	450	X_55023116	X_47001560
481	3345	X_55023116	X_53451043
481	4201	X_55023116	X_53462613
481	4200	X_55023116	X_54069561
481	3350	X_55023116	X_54208064
481	3351	X_55023116	X_54442752
481	478	X_55023116	X_54555376
481	4202	X_55023116	X_54660268
481	484	X_55023116	X_55741897
481	485	X_55023116	X_56256917
482	451	X_55183444	X_47338583
482	3341	X_55183444	X_53012727
482	3342	X_55183444	X_53252697
482	3343	X_55183444	X_53343502
482	3344	X_55183444	X_53446896
482	3345	X_55183444	X_53451043
482	4200	X_55183444	X_54069561
482	3350	X_55183444	X_54208064
482	3351	X_55183444	X_54442752
482	478	X_55183444	X_54555376
482	4202	X_55183444	X_54660268
482	479	X_55183444	X_54829148
482	481	X_55183444	X_55023116
482	484	X_55183444	X_55741897
