from	to	ver[el[, 1], ]	ver2[el[, 2], ]
206	1723	4_113151073	4_113569261
206	1724	4_113151073	4_113569452
206	2671	4_113151073	4_119192305
206	1726	4_113151073	4_129207424
207	2672	4_178215830	4_176985846
207	1736	4_178215830	4_177116226
209	2673	5_3590276	5_4297737
210	1754	5_32388178	5_31521725
210	2674	5_32388178	5_32121333
210	2675	5_32388178	5_32229947
210	1762	5_32388178	5_34928579
212	1775	5_49738976	5_49960748
212	2676	5_49738976	5_52403565
213	1783	5_63254218	5_61733019
213	2677	5_63254218	5_63458341
214	1785	5_68697163	5_68431573
214	1786	5_68697163	5_68455173
214	1787	5_68697163	5_68471391
214	1788	5_68697163	5_68473550
214	1790	5_68697163	5_68530142
214	2678	5_68697163	5_68778562
214	1792	5_68697163	5_68825210
214	2679	5_68697163	5_71014255
215	1804	5_76913832	5_87960424
215	1805	5_76913832	5_87971924
215	216	5_76913832	5_87987410
215	1811	5_76913832	5_92913978
215	1882	5_76913832	5_153854715
216	1777	5_87987410	5_54527882
216	215	5_87987410	5_76913832
216	1796	5_87987410	5_76933543
216	1797	5_87987410	5_76937613
216	1800	5_87987410	5_86707508
216	1801	5_87987410	5_86714218
216	1802	5_87987410	5_87166014
216	1804	5_87987410	5_87960424
216	1806	5_87987410	5_89698938
216	1807	5_87987410	5_89758361
216	1808	5_87987410	5_89769063
216	1809	5_87987410	5_89822079
216	1810	5_87987410	5_90678873
216	1811	5_87987410	5_92913978
216	1812	5_87987410	5_92954641
216	1882	5_87987410	5_153854715
218	1818	5_118320592	5_114879660
218	1823	5_118320592	5_118470669
218	1824	5_118320592	5_118600720
218	2680	5_118320592	5_118676755
218	1825	5_118320592	5_118784429
218	1826	5_118320592	5_118804593
218	1827	5_118320592	5_119798815
218	1828	5_118320592	5_121295891
218	1829	5_118320592	5_122109131
219	1845	5_140197662	5_140170289
219	1846	5_140197662	5_140178618
219	1848	5_140197662	5_140427756
219	1850	5_140197662	5_140526352
219	1851	5_140197662	5_140546581
219	1853	5_140197662	5_140558467
219	1854	5_140197662	5_140566407
219	1855	5_140197662	5_140602105
219	1856	5_140197662	5_140622170
219	1857	5_140197662	5_140680831
219	1858	5_140197662	5_140708552
219	1859	5_140197662	5_140718378
219	1860	5_140197662	5_140722400
219	1861	5_140197662	5_140726083
219	1863	5_140197662	5_140760752
219	1864	5_140197662	5_140766977
219	1865	5_140197662	5_140771839
219	2681	5_140197662	5_140786566
220	1845	5_140227249	5_140170289
220	1846	5_140227249	5_140178618
220	1848	5_140227249	5_140427756
220	1851	5_140227249	5_140546581
220	1852	5_140227249	5_140556909
220	1853	5_140227249	5_140558467
220	1854	5_140227249	5_140566407
220	223	5_140227249	5_140577538
220	224	5_140227249	5_140587275
220	1855	5_140227249	5_140602105
220	1856	5_140227249	5_140622170
220	1857	5_140227249	5_140680831
220	1858	5_140227249	5_140708552
220	1859	5_140227249	5_140718378
220	1860	5_140227249	5_140722400
220	1861	5_140227249	5_140726083
220	1863	5_140227249	5_140760752
220	1864	5_140227249	5_140766977
220	1865	5_140227249	5_140771839
220	2682	5_140227249	5_140792101
221	1845	5_140473932	5_140170289
221	1846	5_140473932	5_140178618
221	2683	5_140473932	5_140185894
221	219	5_140473932	5_140197662
221	1861	5_140473932	5_140726083
221	1863	5_140473932	5_140760752
222	2684	5_140532451	5_140163769
222	1845	5_140532451	5_140170289
222	1846	5_140532451	5_140178618
222	2683	5_140532451	5_140185894
222	219	5_140532451	5_140197662
222	2685	5_140532451	5_140211436
222	220	5_140532451	5_140227249
222	1848	5_140532451	5_140427756
222	1851	5_140532451	5_140546581
222	1853	5_140532451	5_140558467
222	1854	5_140532451	5_140566407
222	1855	5_140532451	5_140602105
222	1857	5_140532451	5_140680831
222	1859	5_140532451	5_140718378
222	1860	5_140532451	5_140722400
222	1861	5_140532451	5_140726083
222	1863	5_140532451	5_140760752
222	1864	5_140532451	5_140766977
222	1865	5_140532451	5_140771839
222	2681	5_140532451	5_140786566
222	2682	5_140532451	5_140792101
222	1867	5_140532451	5_140935964
223	2684	5_140577538	5_140163769
223	1845	5_140577538	5_140170289
223	1846	5_140577538	5_140178618
223	2683	5_140577538	5_140185894
223	219	5_140577538	5_140197662
223	2685	5_140577538	5_140211436
223	220	5_140577538	5_140227249
223	1851	5_140577538	5_140546581
223	1853	5_140577538	5_140558467
223	1854	5_140577538	5_140566407
223	224	5_140577538	5_140587275
223	1855	5_140577538	5_140602105
223	1858	5_140577538	5_140708552
223	1859	5_140577538	5_140718378
223	1860	5_140577538	5_140722400
223	1861	5_140577538	5_140726083
223	1863	5_140577538	5_140760752
223	1864	5_140577538	5_140766977
223	1865	5_140577538	5_140771839
223	2681	5_140577538	5_140786566
223	2682	5_140577538	5_140792101
223	2686	5_140577538	5_140863634
223	1867	5_140577538	5_140935964
224	1845	5_140587275	5_140170289
224	1846	5_140587275	5_140178618
224	2683	5_140587275	5_140185894
224	219	5_140587275	5_140197662
224	2685	5_140587275	5_140211436
224	220	5_140587275	5_140227249
224	1851	5_140587275	5_140546581
224	1853	5_140587275	5_140558467
224	1860	5_140587275	5_140722400
224	1861	5_140587275	5_140726083
224	1863	5_140587275	5_140760752
224	1864	5_140587275	5_140766977
224	1867	5_140587275	5_140935964
225	2687	5_148201249	5_148647907
226	2688	5_158520315	5_157233422
227	1891	5_158632136	5_158689921
227	1892	5_158632136	5_159435129
230	2689	5_179156633	5_179107239
230	2690	5_179156633	5_179288202
230	2691	5_179156633	5_179326624
230	2692	5_179156633	5_179383348
230	2693	5_179156633	5_179496879
231	2694	5_180242548	5_180674203
232	1921	6_11804580	6_11984364
232	1922	6_11804580	6_12008392
233	2695	6_17982722	6_17596647
233	1929	6_17982722	6_17877960
233	1930	6_17982722	6_18122212
234	1934	6_25039374	6_24645616
234	1935	6_25039374	6_24666035
234	1936	6_25039374	6_24718538
234	1937	6_25039374	6_24774086
234	2696	6_25039374	6_25025497
235	2697	6_31753069	6_31509720
235	1975	6_31753069	6_31629077
235	1976	6_31753069	6_31635460
235	1977	6_31753069	6_31643317
235	1978	6_31753069	6_31661602
235	2698	6_31753069	6_31682145
235	1981	6_31753069	6_31742531
235	2699	6_31753069	6_31779405
236	2000	6_32097279	6_32937493
237	1988	6_32405593	6_32556286
237	1990	6_32405593	6_32622279
237	1991	6_32405593	6_32633438
237	1992	6_32405593	6_32708412
237	1993	6_32405593	6_32730340
237	1994	6_32405593	6_32780977
237	1995	6_32405593	6_32799345
237	1996	6_32405593	6_32809718
237	1997	6_32405593	6_32819180
237	238	6_32405593	6_32905663
237	1999	6_32405593	6_32935690
237	2000	6_32405593	6_32937493
238	237	6_32905663	6_32405593
239	2700	6_37224383	6_36840886
239	2701	6_37224383	6_36952387
239	2702	6_37224383	6_36968558
240	2007	6_41254271	6_41038446
240	2008	6_41254271	6_41064450
240	2703	6_41254271	6_41115888
240	2704	6_41254271	6_41130466
240	2009	6_41254271	6_41155905
241	2017	6_52280078	6_52145449
241	2019	6_52280078	6_52440662
241	2020	6_52280078	6_52534049
241	2022	6_52280078	6_52914330
241	2023	6_52280078	6_52920504
241	2024	6_52280078	6_53656678
241	2705	6_52280078	6_163146268
242	1919	6_100049940	6_5995580
242	2037	6_100049940	6_99278113
242	2706	6_100049940	6_100892375
242	2040	6_100049940	6_100912679
242	2707	6_100049940	6_108483639
242	2075	6_100049940	6_137811656
243	2708	6_100438139	6_100870868
243	2040	6_100438139	6_100912679
243	2709	6_100438139	6_100973829
244	2048	6_116775707	6_116564487
244	2049	6_116775707	6_116573907
244	2050	6_116775707	6_116596008
244	2051	6_116775707	6_116806798
244	2052	6_116775707	6_116831009
244	2053	6_116775707	6_116849474
244	2054	6_116775707	6_116859344
244	2055	6_116775707	6_116890037
244	2057	6_116775707	6_117001890
245	2060	6_118869215	6_117923320
245	2061	6_118869215	6_117993336
246	2710	7_1098463	7_1021719
246	2711	7_1098463	7_1053586
246	2712	7_1098463	7_1065596
246	2713	7_1098463	7_1082453
246	2714	7_1098463	7_1176476
246	2715	7_1098463	7_1200281
247	2716	7_5489147	7_5220520
247	2717	7_5489147	7_5441213
248	2111	7_27137200	7_26190245
248	2114	7_27137200	7_26414940
248	2115	7_27137200	7_26720262
248	2718	7_27137200	7_26897455
248	2125	7_27137200	7_27282072
249	2097	7_27181769	7_1261811
249	2098	7_27181769	7_1267808
249	2719	7_27181769	7_1280205
249	2106	7_27181769	7_20825222
249	2111	7_27181769	7_26190245
249	2112	7_27181769	7_26238186
249	2720	7_27181769	7_26395501
249	2114	7_27181769	7_26414940
249	2115	7_27181769	7_26720262
249	2718	7_27181769	7_26897455
249	250	7_27181769	7_27279923
249	2125	7_27181769	7_27282072
250	2097	7_27279923	7_1261811
250	2098	7_27279923	7_1267808
250	2719	7_27279923	7_1280205
250	2106	7_27279923	7_20825222
250	2107	7_27279923	7_23507910
250	2114	7_27279923	7_26414940
250	2718	7_27279923	7_26897455
250	249	7_27279923	7_27181769
250	2721	7_27279923	7_27201207
250	2722	7_27279923	7_27203006
250	2120	7_27279923	7_27207967
250	2723	7_27279923	7_35296458
250	2180	7_27279923	7_155247684
250	2181	7_27279923	7_155301716
251	2116	7_35283128	7_27130633
251	2123	7_35283128	7_27230274
251	250	7_35283128	7_27279923
251	2125	7_35283128	7_27282072
251	2724	7_35283128	7_35075504
251	2723	7_35283128	7_35296458
254	2174	7_150208948	7_150146693
254	2175	7_150208948	7_150259416
254	2176	7_150208948	7_150280112
254	2177	7_150208948	7_150329338
254	2178	7_150208948	7_150405092
254	2179	7_150208948	7_150414325
254	2725	7_150208948	7_150494848
254	2726	7_150208948	7_150512976
255	2727	8_11654076	8_11057286
255	2186	8_11654076	8_11330802
255	2187	8_11654076	8_11345287
255	2728	8_11654076	8_11408759
255	2729	8_11654076	8_11412169
255	2188	8_11654076	8_11719268
255	2730	8_11654076	8_11820898
256	2194	8_24238062	8_24142017
257	2195	8_24766737	8_24371015
258	2196	8_27161157	8_25313226
258	2731	8_27161157	8_26146812
258	2732	8_27161157	8_26239749
258	2733	8_27161157	8_27333919
258	2734	8_27161157	8_27347975
258	2735	8_27161157	8_27466105
258	2736	8_27161157	8_27590849
258	2737	8_27161157	8_27604844
258	2738	8_27161157	8_27623898
258	2739	8_27161157	8_28260190
258	2740	8_27161157	8_30514629
259	2197	8_28195452	8_27939922
259	2198	8_28195452	8_27945322
260	2214	8_54758891	8_53371694
260	2217	8_54758891	8_55035845
260	2218	8_54758891	8_55061827
261	2222	8_57355821	8_57828803
262	2226	8_65490515	8_66473638
262	2741	8_65490515	8_66555738
263	2742	8_70739602	8_70625296
263	2232	8_70739602	8_71578492
263	2235	8_70739602	8_72743513
265	2743	8_99425107	8_99204187
265	2744	8_99425107	8_101133618
266	2745	8_100549007	8_99953138
266	2746	8_100549007	8_99956016
266	2747	8_100549007	8_100903972
266	2748	8_100549007	8_101033619
266	2744	8_100549007	8_101133618
267	2231	8_104422579	8_71518890
267	2749	8_104422579	8_97267286
267	2250	8_104422579	8_98655627
267	2747	8_104422579	8_100903972
267	2750	8_104422579	8_101569346
267	2251	8_104422579	8_101730634
267	2751	8_104422579	8_102216109
267	2252	8_104422579	8_103250013
267	2253	8_104422579	8_103868858
267	2752	8_104422579	8_104022187
267	2753	8_104422579	8_104131911
267	2754	8_104422579	8_104150328
267	2755	8_104422579	8_104153540
267	2756	8_104422579	8_104310067
267	2757	8_104422579	8_110345036
268	2753	8_105347516	8_104131911
268	2758	8_105347516	8_105436093
268	2759	8_105347516	8_105444374
268	2760	8_105347516	8_107669117
269	2761	8_128745991	8_129196191
271	2271	9_37000340	9_37287516
274	2306	X_41578019	X_41190644
275	2310	X_68717238	X_69240878
275	2312	X_68717238	X_69352316
276	2314	X_74371809	X_73505909
276	2316	X_74371809	X_73832696
276	2317	X_74371809	X_74493460
279	1	1_831895	1_850619
280	1	1_1005127	1_850619
281	1	1_1049052	1_850619
282	1	1_1096739	1_850619
283	1	1_1109733	1_850619
284	1	1_1126526	1_850619
285	1	1_1206874	1_850619
286	1	1_1212439	1_850619
287	1	1_1313316	1_850619
288	1	1_1373174	1_850619
289	3	1_3815536	1_6220817
290	3	1_6049670	1_6220817
291	3	1_6440860	1_6220817
292	3	1_6517223	1_6220817
293	2762	1_9336978	1_9488677
294	2763	1_16395667	1_16691207
295	2763	1_16485103	1_16691207
296	2763	1_16516866	1_16691207
297	2763	1_16538420	1_16691207
298	2763	1_16542893	1_16691207
299	2763	1_16555003	1_16691207
300	2763	1_16560582	1_16691207
301	2763	1_16763583	1_16691207
302	2764	1_18955828	1_18999756
303	2765	1_19219463	1_18965987
303	2766	1_19219463	1_19503018
303	2767	1_19219463	1_19808352
304	2765	1_19281467	1_18965987
304	2767	1_19281467	1_19808352
305	2765	1_19531652	1_18965987
305	2766	1_19531652	1_19503018
305	2767	1_19531652	1_19808352
306	2767	1_19631463	1_19808352
307	2767	1_19922861	1_19808352
308	2766	1_19965667	1_19503018
308	2767	1_19965667	1_19808352
309	2766	1_19986147	1_19503018
310	2768	1_21112234	1_21375662
311	2768	1_21314908	1_21375662
312	2769	1_22108302	1_22380273
313	5	1_32378903	1_32661814
313	6	1_32378903	1_32716766
314	5	1_32573374	1_32661814
315	5	1_32642437	1_32661814
315	6	1_32642437	1_32716766
315	7	1_32642437	1_38269910
316	5	1_32671968	1_32661814
317	5	1_32753663	1_32661814
317	6	1_32753663	1_32716766
318	5	1_32787407	1_32661814
318	6	1_32787407	1_32716766
319	5	1_32794627	1_32661814
319	6	1_32794627	1_32716766
320	5	1_32814703	1_32661814
321	5	1_32825454	1_32661814
322	5	1_32860268	1_32661814
322	6	1_32860268	1_32716766
323	2770	1_35656943	1_36107936
324	2770	1_36037223	1_36107936
325	2770	1_36183603	1_36107936
326	2771	1_36915681	1_38000053
327	7	1_37979236	1_38269910
328	2770	1_38156332	1_36107936
328	2771	1_38156332	1_38000053
328	7	1_38156332	1_38269910
329	7	1_38324477	1_38269910
330	7	1_39323109	1_38269910
331	8	1_43239860	1_43634235
332	8	1_43855392	1_43634235
333	10	1_43976174	1_44395544
334	10	1_44160990	1_44395544
335	10	1_44172750	1_44395544
336	10	1_44176456	1_44395544
337	10	1_44190395	1_44395544
338	2772	1_44678697	1_44771878
339	2770	1_51424828	1_36107936
340	2770	1_51426098	1_36107936
341	2773	1_54517645	1_54932080
342	2773	1_54660143	1_54932080
343	2773	1_54686626	1_54932080
344	2773	1_54702612	1_54932080
345	2773	1_54750760	1_54932080
346	2773	1_54875902	1_54932080
347	11	1_63247446	1_65885295
348	11	1_65712412	1_65885295
349	11	1_67895296	1_65885295
350	2774	1_68006279	1_68208144
351	11	1_68149975	1_65885295
351	2774	1_68149975	1_68208144
352	11	1_70666282	1_65885295
353	11	1_70686109	1_65885295
354	11	1_71546573	1_65885295
354	12	1_71546573	1_74660238
354	30	1_71546573	1_217804009
355	12	1_76187495	1_74660238
356	13	1_76252672	1_75595842
357	2775	1_91487758	1_91188293
358	2776	1_94876094	1_95247250
359	2776	1_95006048	1_95247250
360	2777	1_95277745	1_95055025
361	2778	1_101596382	1_101485507
362	14	1_116914319	1_117602664
363	14	1_116960374	1_117602664
364	14	1_117109278	1_117602664
365	14	1_117208345	1_117602664
366	14	1_117212042	1_117602664
367	14	1_117222261	1_117602664
368	14	1_117292351	1_117602664
369	14	1_118143091	1_117602664
370	14	1_118471117	1_117602664
371	16	1_149858435	1_150227107
372	16	1_149878034	1_150227107
373	16	1_149898260	1_150227107
374	16	1_149907731	1_150227107
374	17	1_149907731	1_150252819
375	16	1_150038459	1_150227107
375	17	1_150038459	1_150252819
376	16	1_150238754	1_150227107
377	16	1_150275188	1_150227107
378	16	1_150277789	1_150227107
379	16	1_150458035	1_150227107
379	17	1_150458035	1_150252819
380	16	1_150471773	1_150227107
381	16	1_150501621	1_150227107
382	16	1_150572547	1_150227107
383	16	1_150782637	1_150227107
384	16	1_150946808	1_150227107
385	18	1_151297773	1_151687246
386	18	1_151333183	1_151687246
387	18	1_151368335	1_151687246
388	18	1_151427825	1_151687246
389	18	1_151478606	1_151687246
390	18	1_151496436	1_151687246
391	18	1_151512436	1_151687246
392	18	1_151516084	1_151687246
393	18	1_151583021	1_151687246
394	18	1_151592346	1_151687246
395	18	1_151672272	1_151687246
396	18	1_151793294	1_151687246
397	18	1_151812040	1_151687246
398	2779	1_153636395	1_153753855
399	2779	1_153649059	1_153753855
400	2779	1_153893802	1_153753855
401	2779	1_153917401	1_153753855
402	2779	1_153923538	1_153753855
403	2779	1_153936971	1_153753855
404	2779	1_153941440	1_153753855
405	2779	1_153956792	1_153753855
406	19	1_154237905	1_155145634
407	19	1_154937471	1_155145634
408	19	1_155036065	1_155145634
409	19	1_155110904	1_155145634
410	19	1_155246372	1_155145634
411	20	1_156336818	1_156595211
412	20	1_156393868	1_156595211
413	20	1_156548152	1_156595211
414	20	1_156622326	1_156595211
415	20	1_156668090	1_156595211
416	20	1_156778196	1_156595211
417	20	1_156828053	1_156595211
418	20	1_156861611	1_156595211
419	2780	1_157959598	1_159061071
420	2780	1_158149089	1_159061071
421	2780	1_158220701	1_159061071
422	2780	1_158301274	1_159061071
423	2780	1_158366214	1_159061071
424	2780	1_158389946	1_159061071
425	2780	1_158449249	1_159061071
426	2780	1_158460435	1_159061071
427	2780	1_158515572	1_159061071
428	2780	1_158532916	1_159061071
429	2780	1_158540120	1_159061071
430	2780	1_158729415	1_159061071
431	2780	1_158745645	1_159061071
432	2780	1_158798262	1_159061071
433	2780	1_159749526	1_159061071
434	2780	1_159768852	1_159061071
435	2780	1_159817710	1_159061071
436	2780	1_159822784	1_159061071
437	2780	1_160065149	1_159061071
438	21	1_169856423	1_170628770
439	21	1_169990454	1_170628770
440	2781	1_172106830	1_172320470
441	2782	1_172113777	1_172253621
441	2781	1_172113777	1_172320470
442	2783	1_174963601	1_174760769
443	2783	1_174965882	1_174760769
444	2784	1_177136538	1_177903307
445	2784	1_177152787	1_177903307
446	22	1_178691659	1_180119332
447	22	1_178991018	1_180119332
448	22	1_179679177	1_180119332
449	22	1_179834057	1_180119332
450	22	1_179841501	1_180119332
451	22	1_179850507	1_180119332
452	22	1_179922323	1_180119332
453	22	1_186342515	1_180119332
454	30	1_192774793	1_217804009
455	23	1_203760674	1_203720009
456	24	1_204176179	1_204132773
457	24	1_204324423	1_204132773
458	23	1_204485125	1_203720009
459	25	1_206667457	1_207142387
460	25	1_206784719	1_207142387
461	25	1_206808181	1_207142387
462	25	1_206846623	1_207142387
463	25	1_206945005	1_207142387
464	2377	1_206971832	1_206935048
464	25	1_206971832	1_207142387
465	25	1_207038127	1_207142387
466	2377	1_207068595	1_206935048
467	2377	1_207095325	1_206935048
468	26	1_207491500	1_207275723
469	25	1_207626422	1_207142387
469	26	1_207626422	1_207275723
470	25	1_207659875	1_207142387
470	26	1_207659875	1_207275723
471	25	1_207816343	1_207142387
471	26	1_207816343	1_207275723
471	28	1_207816343	1_208081978
472	26	1_207922749	1_207275723
472	28	1_207922749	1_208081978
473	27	1_208039189	1_207974023
473	2379	1_208039189	1_208131639
474	2785	1_211848363	1_212461674
475	2785	1_212208814	1_212461674
476	30	1_214775801	1_217804009
477	30	1_218450627	1_217804009
478	30	1_219345885	1_217804009
479	30	1_220214228	1_217804009
480	30	1_220443630	1_217804009
481	2786	1_228399082	1_228463234
482	2787	1_229363280	1_228972646
483	2788	1_229692817	1_230286002
484	2788	1_229759689	1_230286002
485	30	1_241682071	1_217804009
486	30	1_241798766	1_217804009
487	32	1_246938844	1_247161253
488	32	1_247236709	1_247161253
489	32	1_247264297	1_247161253
490	2789	10_975827	10_1132490
491	2790	10_1033144	10_869389
491	2789	10_1033144	10_1132490
492	2789	10_1083662	10_1132490
493	2789	10_3175687	10_1132490
494	2791	10_3268256	10_4701951
495	33	10_5724875	10_6099002
496	33	10_6130205	10_6099002
497	2792	10_11212079	10_11137525
498	2792	10_11351708	10_11137525
499	2792	10_11492337	10_11137525
500	2793	10_12385400	10_12256184
501	2793	10_12765351	10_12256184
502	2793	10_13133797	10_12256184
503	2794	10_14878376	10_14647423
504	2794	10_14919650	10_14647423
505	2794	10_14998679	10_14647423
506	2795	10_17168818	10_17064560
507	2795	10_17243060	10_17064560
508	2795	10_17267901	10_17064560
509	2795	10_17274482	10_17064560
510	2796	10_18939894	10_22605864
511	2796	10_18947403	10_22605864
512	2796	10_21781245	10_22605864
513	2796	10_21813815	10_22605864
514	2796	10_21818074	10_22605864
515	2796	10_22290008	10_22605864
516	2797	10_22604011	10_21798311
517	2797	10_22632573	10_21798311
517	37	10_22632573	10_101287801
518	2796	10_25303478	10_22605864
519	2798	10_64026404	10_63677417
520	34	10_75910275	10_76582604
521	34	10_76781131	10_76582604
522	34	10_76969231	10_76582604
523	35	10_90342905	10_90609590
524	36	10_97802040	10_98062060
525	2799	10_98400342	10_98604885
526	36	10_99075665	10_98062060
527	38	10_100149757	10_101292229
528	2800	10_101189732	10_101277611
529	2800	10_101190466	10_101277611
530	37	10_101408595	10_101287801
530	38	10_101408595	10_101292229
531	38	10_101418038	10_101292229
532	2801	10_101944868	10_101938951
533	38	10_101996025	10_101292229
534	37	10_102492885	10_101287801
535	2801	10_102671611	10_101938951
536	38	10_102940896	10_101292229
537	39	10_104152443	10_103997528
538	2802	10_104473118	10_104806132
539	2802	10_104593706	10_104806132
540	2802	10_104673556	10_104806132
541	2803	10_104950840	10_104535139
542	2804	10_111713257	10_111641739
543	2804	10_111752628	10_111641739
544	2804	10_111965601	10_111641739
545	2804	10_112061091	10_111641739
545	40	10_112061091	10_112395637
546	2804	10_112255134	10_111641739
547	2804	10_112327256	10_111641739
548	2804	10_112331271	10_111641739
549	40	10_114166350	10_112395637
549	41	10_114166350	10_114706031
550	42	10_118186263	10_118428986
551	42	10_118889211	10_118428986
552	42	10_118955275	10_118428986
553	44	10_124767028	10_124636825
554	2796	10_124889679	10_22605864
554	2800	10_124889679	10_101277611
554	37	10_124889679	10_101287801
554	38	10_124889679	10_101292229
554	2805	10_124889679	10_119310784
555	37	10_124906363	10_101287801
555	38	10_124906363	10_101292229
556	2806	10_126429450	10_126313118
556	2807	10_126429450	10_126361277
557	44	10_127407480	10_124636825
558	2808	10_131255018	10_131922179
559	2808	10_131930778	10_131922179
560	2808	10_133794677	10_131922179
561	2809	11_189404	11_452295
562	2809	11_205378	11_452295
563	2809	11_233448	11_452295
564	45	11_295655	11_312307
565	45	11_355508	11_312307
566	2810	11_3237645	11_3071699
567	2810	11_3397679	11_3071699
568	2811	11_8189452	11_8615955
569	2811	11_8981074	11_8615955
570	2812	11_10413868	11_10672214
571	2812	11_10528592	11_10672214
572	2812	11_10559238	11_10672214
573	2813	11_12114689	11_12179629
574	46	11_15133893	11_16628042
575	46	11_15620566	11_16628042
576	46	11_16039265	11_16628042
577	46	11_16144657	11_16628042
578	46	11_16312520	11_16628042
579	46	11_17229494	11_16628042
579	47	11_17229494	11_17033815
580	46	11_20179621	11_16628042
580	2814	11_20179621	11_31816805
581	2815	11_22851665	11_26296663
582	2815	11_27525697	11_26296663
583	2814	11_31530655	11_31816805
584	46	11_31826234	11_16628042
585	46	11_31835029	11_16628042
586	2816	11_33278153	11_34454947
587	2816	11_33716225	11_34454947
588	2816	11_33791756	11_34454947
589	2816	11_33797211	11_34454947
590	2816	11_33899900	11_34454947
591	2817	11_33913204	11_34446274
591	2816	11_33913204	11_34454947
592	2817	11_34069856	11_34446274
592	2816	11_34069856	11_34454947
593	2817	11_34124344	11_34446274
593	2816	11_34124344	11_34454947
594	2818	11_34376256	11_33885050
595	2818	11_34459689	11_33885050
596	2819	11_36317214	11_36388232
597	2819	11_36445393	11_36388232
598	2819	11_36528362	11_36388232
599	50	11_46776650	11_47280814
600	50	11_46937654	11_47280814
601	50	11_47189560	11_47280814
602	50	11_47204148	11_47280814
603	50	11_47263144	11_47280814
604	50	11_47370867	11_47280814
605	50	11_47396637	11_47280814
606	50	11_47424725	11_47280814
607	50	11_47428858	11_47280814
608	50	11_47455992	11_47280814
609	50	11_47469836	11_47280814
610	50	11_47600307	11_47280814
611	50	11_47782538	11_47280814
612	51	11_55922482	11_55535881
613	51	11_55999277	11_55535881
614	53	11_59321996	11_59951490
615	2820	11_59434891	11_59562227
616	2820	11_59514192	11_59562227
617	53	11_59576710	11_59951490
618	53	11_59610287	11_59951490
619	53	11_59631864	11_59951490
620	53	11_60009789	11_59951490
621	53	11_60691735	11_59951490
622	2821	11_65473856	11_65580062
623	2822	11_66959174	11_66740699
624	2823	11_68440280	11_68456319
625	2824	11_69060151	11_69257339
626	2825	11_72501474	11_72890327
627	2825	11_72524067	11_72890327
628	2825	11_72577728	11_72890327
629	54	11_73961551	11_74165579
630	54	11_74203662	11_74165579
631	2826	11_82610457	11_82687044
632	2826	11_82745699	11_82687044
633	2826	11_82773109	11_82687044
634	2826	11_82867223	11_82687044
635	2826	11_82899651	11_82687044
636	2826	11_82921735	11_82687044
637	2826	11_82993065	11_82687044
638	2827	11_89948284	11_93266178
639	2827	11_92929974	11_93266178
640	2827	11_93393566	11_93266178
641	2828	11_94965330	11_95091733
642	2829	11_102216438	11_102194819
643	2829	11_102317686	11_102194819
644	2829	11_102401063	11_102194819
645	2829	11_102473327	11_102194819
646	2829	11_102495530	11_102194819
647	2829	11_102576300	11_102194819
648	2829	11_102593319	11_102194819
649	2830	11_111410721	11_111716913
650	2830	11_111467855	11_111716913
651	2830	11_111633900	11_111716913
652	56	11_111748606	11_112037372
653	56	11_111750672	11_112037372
654	56	11_111797030	11_112037372
655	56	11_111954845	11_112037372
656	2831	11_116640801	11_116911137
656	2832	11_116640801	11_116966456
657	2831	11_116657530	11_116911137
657	2832	11_116657530	11_116966456
658	2831	11_116689766	11_116911137
658	2832	11_116689766	11_116966456
659	2831	11_116707938	11_116911137
659	2832	11_116707938	11_116966456
660	2831	11_116968002	11_116911137
661	2833	11_118574529	11_118650981
662	2833	11_118752447	11_118650981
663	2833	11_118786462	11_118650981
664	2833	11_118825488	11_118650981
665	2833	11_118888985	11_118650981
666	2832	11_118962934	11_116966456
667	2832	11_118988118	11_116966456
668	2834	11_120379648	11_120526933
669	2835	11_121162346	11_121300357
670	2835	11_121315620	11_121300357
671	2836	11_124492553	11_124660719
672	2836	11_124537244	11_124660719
673	2836	11_124607156	11_124660719
674	57	11_128395636	11_128559233
675	57	11_130181028	11_128559233
676	2837	11_130296757	11_130699147
677	2837	11_130316168	11_130699147
678	2838	11_133713086	11_132961978
679	58	11_133825146	11_134140117
680	58	11_134090389	11_134140117
681	58	11_134121555	11_134140117
682	58	11_134198546	11_134140117
683	59	12_857252	12_738670
684	2415	12_6749804	12_57921079
685	60	12_8016863	12_8183962
686	60	12_8085148	12_8183962
687	60	12_8214668	12_8183962
688	61	12_9755784	12_10322244
689	61	12_9776439	12_10322244
690	61	12_9800038	12_10322244
691	61	12_9883777	12_10322244
692	61	12_9911472	12_10322244
693	61	12_9974481	12_10322244
694	61	12_10016512	12_10322244
694	62	12_10016512	12_14925728
695	61	12_10022068	12_10322244
696	61	12_10165162	12_10322244
697	61	12_10180825	12_10322244
697	2839	12_10180825	12_10378875
698	2839	12_10560199	12_10378875
699	2839	12_10764534	12_10378875
700	61	12_10824901	12_10322244
700	2839	12_10824901	12_10378875
701	2839	12_10874937	12_10378875
702	2840	12_12507457	12_12978262
703	2841	12_12712921	12_12616630
704	2841	12_12842027	12_12616630
705	2841	12_12864726	12_12616630
706	2841	12_12874876	12_12616630
707	2840	12_13063501	12_12978262
708	2840	12_13152284	12_12978262
709	62	12_14391283	12_14925728
710	62	12_14514454	12_14925728
711	62	12_14682238	12_14925728
712	62	12_14955938	12_14925728
713	62	12_15091243	12_14925728
714	62	12_15112851	12_14925728
