from	to	ver[el[, 1], ]	ver2[el[, 2], ]
298	17106	10_43629055	10_43649676
298	17107	10_43629055	10_43655865
298	17108	10_43629055	10_43663404
298	17109	10_43629055	10_43664011
298	17110	10_43629055	10_43667254
298	17111	10_43629055	10_43669532
298	17112	10_43629055	10_43670521
298	17113	10_43629055	10_43685382
298	17114	10_43629055	10_43688401
298	17115	10_43629055	10_43695737
298	17116	10_43629055	10_43697463
298	17117	10_43629055	10_43714285
298	17118	10_43629055	10_43735151
298	17119	10_43629055	10_43741275
298	17120	10_43629055	10_43769478
298	17121	10_43629055	10_43781565
298	17122	10_43629055	10_43785837
298	17123	10_43629055	10_43788214
298	17124	10_43629055	10_43794738
298	17125	10_43629055	10_43819184
298	17126	10_43629055	10_43824151
298	17127	10_43629055	10_43828594
298	3390	10_43629055	10_43832347
298	17128	10_43629055	10_43843423
298	17129	10_43629055	10_43846692
298	17130	10_43629055	10_43855693
298	17131	10_43629055	10_43858843
298	3391	10_43629055	10_43862584
298	17132	10_43629055	10_43871872
298	17133	10_43629055	10_43880990
298	17134	10_43629055	10_43881646
298	3392	10_43629055	10_43901810
298	3393	10_43629055	10_43907964
298	17135	10_43629055	10_43945000
298	299	10_43629055	10_43946102
298	17136	10_43629055	10_43959529
298	17137	10_43629055	10_43970187
298	17138	10_43629055	10_43971409
298	17139	10_43629055	10_43973312
298	17140	10_43629055	10_44049313
298	17141	10_43629055	10_44056832
298	17142	10_43629055	10_44065687
298	17143	10_43629055	10_44068501
298	3394	10_43629055	10_44069441
298	17144	10_43629055	10_44078995
298	17145	10_43629055	10_44084467
298	17146	10_43629055	10_44088061
298	17147	10_43629055	10_44089936
298	17148	10_43629055	10_44097775
298	17149	10_43629055	10_44101146
298	3395	10_43629055	10_44101399
298	17150	10_43629055	10_44103613
298	17151	10_43629055	10_44105472
298	17152	10_43629055	10_44110225
298	17153	10_43629055	10_44112742
298	17154	10_43629055	10_44114282
298	17155	10_43629055	10_44116440
298	17156	10_43629055	10_44118449
298	17157	10_43629055	10_44122239
298	17158	10_43629055	10_44128156
298	17159	10_43629055	10_44132733
298	17160	10_43629055	10_44133429
298	17161	10_43629055	10_44136292
298	3396	10_43629055	10_44137947
298	3397	10_43629055	10_44139980
298	3398	10_43629055	10_44143494
298	17162	10_43629055	10_44147666
298	17163	10_43629055	10_44148020
298	17164	10_43629055	10_44154303
298	17165	10_43629055	10_44176542
298	17166	10_43629055	10_45407935
298	17167	10_43629055	10_45423136
298	17168	10_43629055	10_45425233
298	17169	10_43629055	10_45443208
298	17170	10_43629055	10_45443826
298	3405	10_43629055	10_45446450
298	17171	10_43629055	10_45457360
298	17172	10_43629055	10_45457875
298	17173	10_43629055	10_45458911
298	17174	10_43629055	10_45463114
298	17175	10_43629055	10_45464594
298	17176	10_43629055	10_45474548
298	17177	10_43629055	10_45480891
298	17178	10_43629055	10_45490176
298	17179	10_43629055	10_45491661
298	3407	10_43629055	10_45491835
298	17180	10_43629055	10_45498522
298	17181	10_43629055	10_45498961
298	17182	10_43629055	10_45499171
298	17183	10_43629055	10_45502074
298	17184	10_43629055	10_49505932
298	17185	10_43629055	10_49840918
298	17186	10_43629055	10_51573461
298	17187	10_43629055	10_52178319
298	17188	10_43629055	10_60025118
298	17189	10_43629055	10_86089151
298	17190	10_43629055	10_101378515
298	17191	10_43629055	10_124173692
298	17192	10_43629055	10_124916111
298	17193	10_43629055	10_127406084
298	3598	10_43629055	10_127511899
298	17194	10_43629055	10_129857859
298	17195	10_43629055	10_135208490
299	17073	10_43946102	10_43134754
299	3387	10_43946102	10_43273275
299	17083	10_43946102	10_43280168
299	17084	10_43946102	10_43281390
299	17048	10_43946102	10_43299255
299	17196	10_43946102	10_43591600
299	17102	10_43946102	10_43603363
299	17197	10_43946102	10_43612411
299	17103	10_43946102	10_43615762
299	17104	10_43946102	10_43620082
299	17198	10_43946102	10_43624927
299	298	10_43946102	10_43629055
299	17199	10_43946102	10_43634566
299	17105	10_43946102	10_43636423
299	17106	10_43946102	10_43649676
299	17107	10_43946102	10_43655865
299	17108	10_43946102	10_43663404
299	17110	10_43946102	10_43667254
299	17111	10_43946102	10_43669532
299	17113	10_43946102	10_43685382
299	17114	10_43946102	10_43688401
299	17115	10_43946102	10_43695737
299	17116	10_43946102	10_43697463
299	17117	10_43946102	10_43714285
299	17118	10_43946102	10_43735151
299	17119	10_43946102	10_43741275
299	3389	10_43946102	10_43759182
299	17120	10_43946102	10_43769478
299	17121	10_43946102	10_43781565
299	17122	10_43946102	10_43785837
299	17123	10_43946102	10_43788214
299	17125	10_43946102	10_43819184
299	17126	10_43946102	10_43824151
299	3390	10_43946102	10_43832347
299	17128	10_43946102	10_43843423
299	17129	10_43946102	10_43846692
299	17130	10_43946102	10_43855693
299	17131	10_43946102	10_43858843
299	3391	10_43946102	10_43862584
299	17132	10_43946102	10_43871872
299	17133	10_43946102	10_43880990
299	17134	10_43946102	10_43881646
299	3392	10_43946102	10_43901810
299	3393	10_43946102	10_43907964
299	3398	10_43946102	10_44143494
299	3402	10_43946102	10_45406383
300	298	10_45865573	10_43629055
300	3402	10_45865573	10_45406383
300	3404	10_45865573	10_45428189
300	17171	10_45865573	10_45457360
300	17173	10_45865573	10_45458911
300	17177	10_45865573	10_45480891
300	3407	10_45865573	10_45491835
300	17180	10_45865573	10_45498522
300	17181	10_45865573	10_45498961
300	17182	10_45865573	10_45499171
300	17183	10_45865573	10_45502074
300	17200	10_45865573	10_45733922
300	17201	10_45865573	10_45736221
300	17202	10_45865573	10_45740492
300	17203	10_45865573	10_45741900
300	17204	10_45865573	10_45747667
300	17205	10_45865573	10_45751491
300	17206	10_45865573	10_45754346
300	17207	10_45865573	10_45765031
300	17208	10_45865573	10_45775033
300	17209	10_45865573	10_45777938
300	17210	10_45865573	10_45778098
300	17211	10_45865573	10_45779431
300	17212	10_45865573	10_45781473
300	17213	10_45865573	10_45795235
300	17214	10_45865573	10_45796817
300	17215	10_45865573	10_45798441
300	17216	10_45865573	10_45798906
300	17217	10_45865573	10_45803252
300	3408	10_45865573	10_45808521
300	17218	10_45865573	10_45873636
300	17219	10_45865573	10_45874179
300	17220	10_45865573	10_45875811
300	17221	10_45865573	10_45891637
300	17222	10_45865573	10_45900278
300	17223	10_45865573	10_45900889
300	17224	10_45865573	10_45904794
300	17225	10_45865573	10_45911620
300	17226	10_45865573	10_45913339
300	17227	10_45865573	10_45913551
300	17228	10_45865573	10_45917074
300	17229	10_45865573	10_45919164
300	17230	10_45865573	10_45925607
300	17231	10_45865573	10_45926337
300	17232	10_45865573	10_45937395
300	3409	10_45865573	10_45940413
300	17233	10_45865573	10_45948805
300	17234	10_45865573	10_45965761
300	17235	10_45865573	10_45966485
300	17236	10_45865573	10_45987518
300	17237	10_45865573	10_45994973
300	17238	10_45865573	10_46021559
300	17239	10_45865573	10_46055801
300	17240	10_45865573	10_46058084
300	17241	10_45865573	10_46061411
300	17242	10_45865573	10_46071478
300	17243	10_45865573	10_46074812
300	17244	10_45865573	10_46077267
300	3410	10_45865573	10_46088525
300	17245	10_45865573	10_46107276
300	17246	10_45865573	10_46111897
300	17247	10_45865573	10_46115061
300	17248	10_45865573	10_46117858
300	17249	10_45865573	10_46126108
300	17250	10_45865573	10_46162031
300	17251	10_45865573	10_46165118
300	3411	10_45865573	10_46167435
300	17252	10_45865573	10_46171724
300	17253	10_45865573	10_47037390
300	3430	10_45865573	10_51479000
300	17254	10_45865573	10_51501978
300	17255	10_45865573	10_51505080
300	3431	10_45865573	10_51543418
300	17256	10_45865573	10_51556535
300	17257	10_45865573	10_51558526
300	3432	10_45865573	10_51559528
300	17186	10_45865573	10_51573461
300	17258	10_45865573	10_51575537
300	17259	10_45865573	10_51587836
300	17260	10_45865573	10_51590375
301	17184	10_49856677	10_49505932
301	17261	10_49856677	10_49516436
301	17262	10_49856677	10_49518626
301	17263	10_49856677	10_49519549
301	17264	10_49856677	10_49549850
301	17265	10_49856677	10_49567438
301	17266	10_49856677	10_49567849
301	17267	10_49856677	10_49574889
301	17268	10_49856677	10_49575267
301	17269	10_49856677	10_49575921
301	17270	10_49856677	10_49595717
301	17271	10_49856677	10_49597293
301	17272	10_49856677	10_49599485
301	17273	10_49856677	10_49610388
301	17274	10_49856677	10_49741674
301	17275	10_49856677	10_49746750
301	17276	10_49856677	10_49751835
301	17277	10_49856677	10_49755226
301	17278	10_49856677	10_49756552
301	17279	10_49856677	10_49758024
301	17280	10_49856677	10_49769507
301	17281	10_49856677	10_49770716
301	17282	10_49856677	10_49772829
301	17283	10_49856677	10_49774614
301	17284	10_49856677	10_49779544
301	17285	10_49856677	10_49781942
301	17286	10_49856677	10_49815666
301	17287	10_49856677	10_49872287
301	17288	10_49856677	10_49872825
301	17289	10_49856677	10_49873031
301	17290	10_49856677	10_49901212
301	17291	10_49856677	10_49901634
301	17292	10_49856677	10_49902320
301	17293	10_49856677	10_49906392
301	17294	10_49856677	10_49910173
301	17295	10_49856677	10_49914032
301	17296	10_49856677	10_49916820
301	17297	10_49856677	10_49920783
301	17298	10_49856677	10_49931821
301	17299	10_49856677	10_49943514
301	17300	10_49856677	10_49943880
301	17301	10_49856677	10_49950214
301	17302	10_49856677	10_49950747
301	17303	10_49856677	10_49965911
301	17304	10_49856677	10_49966471
301	17305	10_49856677	10_49971359
301	17306	10_49856677	10_49973583
301	17307	10_49856677	10_49974714
301	17308	10_49856677	10_49988469
301	17309	10_49856677	10_49992183
301	17310	10_49856677	10_49993699
301	17311	10_49856677	10_49995217
301	17312	10_49856677	10_49998047
301	17313	10_49856677	10_50003108
301	17314	10_49856677	10_50013273
301	17315	10_49856677	10_50019269
301	17316	10_49856677	10_50026059
301	17317	10_49856677	10_50035021
301	17318	10_49856677	10_50035447
301	17319	10_49856677	10_50037253
301	17320	10_49856677	10_50038606
301	17321	10_49856677	10_50040188
301	3423	10_49856677	10_50043704
301	17322	10_49856677	10_50046216
301	17323	10_49856677	10_50053014
301	17324	10_49856677	10_50058903
301	17325	10_49856677	10_50079469
301	17326	10_49856677	10_50082307
301	17327	10_49856677	10_50085318
301	17328	10_49856677	10_50090665
301	17329	10_49856677	10_50094107
301	17330	10_49856677	10_50096798
301	17331	10_49856677	10_50100194
301	17332	10_49856677	10_50101151
301	17333	10_49856677	10_50103698
301	17334	10_49856677	10_50103853
301	17335	10_49856677	10_50113653
301	17336	10_49856677	10_50116595
301	17337	10_49856677	10_50120632
301	17338	10_49856677	10_50136302
301	17339	10_49856677	10_50141482
301	17340	10_49856677	10_50143029
301	17341	10_49856677	10_50146743
301	17342	10_49856677	10_50157028
301	17343	10_49856677	10_50168548
301	17344	10_49856677	10_50172641
301	17345	10_49856677	10_50183454
301	17346	10_49856677	10_50184393
301	3424	10_49856677	10_50186300
301	17347	10_49856677	10_50188640
301	3425	10_49856677	10_50191701
301	17348	10_49856677	10_50193403
301	17349	10_49856677	10_50198358
301	17350	10_49856677	10_50272226
301	17351	10_49856677	10_50326000
301	17352	10_49856677	10_50342492
301	17353	10_49856677	10_50346052
301	17354	10_49856677	10_50353634
301	17355	10_49856677	10_50359200
301	17356	10_49856677	10_50363667
301	17357	10_49856677	10_50367580
301	17358	10_49856677	10_50376577
301	17359	10_49856677	10_50377554
301	17360	10_49856677	10_50379511
301	17361	10_49856677	10_50381217
301	17362	10_49856677	10_50428508
301	17363	10_49856677	10_50547039
301	17364	10_49856677	10_50583487
301	17365	10_49856677	10_50619335
301	17366	10_49856677	10_50619880
301	17367	10_49856677	10_50621016
301	17368	10_49856677	10_50633877
301	17369	10_49856677	10_50635686
301	17370	10_49856677	10_50654476
301	17371	10_49856677	10_50661336
301	17372	10_49856677	10_50695730
301	17373	10_49856677	10_50696133
301	17374	10_49856677	10_50713936
301	17375	10_49856677	10_50719252
301	17376	10_49856677	10_50720566
301	17377	10_49856677	10_50728360
301	3428	10_49856677	10_50731630
301	17378	10_49856677	10_50734221
301	17379	10_49856677	10_50749615
301	17380	10_49856677	10_50751232
301	17381	10_49856677	10_50752158
301	17382	10_49856677	10_50760123
302	17383	10_50319051	10_47133319
302	17384	10_50319051	10_49869398
302	17288	10_50319051	10_49872825
302	17385	10_50319051	10_50583302
302	17364	10_50319051	10_50583487
302	17375	10_50319051	10_50719252
303	3433	10_54530033	10_52749059
303	17386	10_54530033	10_52769053
303	17387	10_54530033	10_53976053
303	17388	10_54530033	10_54055336
303	17389	10_54530033	10_54058913
303	17390	10_54530033	10_54060510
303	17391	10_54530033	10_54066889
303	17392	10_54530033	10_54068514
303	3435	10_54530033	10_54071909
303	17393	10_54530033	10_54076117
303	17394	10_54530033	10_54078051
303	17395	10_54530033	10_54080108
303	17396	10_54530033	10_54086188
303	17397	10_54530033	10_54087219
303	17398	10_54530033	10_54089070
303	17399	10_54530033	10_54113308
303	17400	10_54530033	10_54119514
303	17401	10_54530033	10_54251709
303	17402	10_54530033	10_54262929
303	17403	10_54530033	10_54326338
303	17404	10_54530033	10_54356129
303	17405	10_54530033	10_54361649
303	17406	10_54530033	10_54377510
303	17407	10_54530033	10_54377884
303	17408	10_54530033	10_54385571
303	17409	10_54530033	10_54385952
303	17410	10_54530033	10_54387933
303	17411	10_54530033	10_54390131
303	17412	10_54530033	10_54398787
303	17413	10_54530033	10_54402310
303	17414	10_54530033	10_54410544
303	17415	10_54530033	10_54494397
303	17416	10_54530033	10_54500094
303	17417	10_54530033	10_54500933
303	17418	10_54530033	10_54504270
303	17419	10_54530033	10_54538672
303	17420	10_54530033	10_59938364
303	3436	10_54530033	10_60026672
304	17421	10_57384086	10_57321756
304	17422	10_57384086	10_58111209
305	17423	10_63204566	10_62568014
306	3438	10_65278667	10_61665021
306	3439	10_65278667	10_62536474
306	17424	10_65278667	10_63658153
306	3440	10_65278667	10_63659149
306	17425	10_65278667	10_63799181
306	17426	10_65278667	10_64022310
306	17427	10_65278667	10_64256756
306	17428	10_65278667	10_64373390
306	17429	10_65278667	10_64569473
306	17430	10_65278667	10_64577025
306	17431	10_65278667	10_64577589
306	17432	10_65278667	10_64896219
306	17433	10_65278667	10_64904644
306	17434	10_65278667	10_64905522
306	17435	10_65278667	10_64909538
306	17436	10_65278667	10_64915208
306	17437	10_65278667	10_64916190
306	17438	10_65278667	10_64916756
306	17439	10_65278667	10_64921305
306	17440	10_65278667	10_64924879
306	17441	10_65278667	10_64925933
306	17442	10_65278667	10_64927719
306	17443	10_65278667	10_64928506
306	17444	10_65278667	10_64945730
306	17445	10_65278667	10_64947506
306	17446	10_65278667	10_64948956
306	17447	10_65278667	10_64953790
306	17448	10_65278667	10_64955204
306	17449	10_65278667	10_64959246
306	17450	10_65278667	10_64965059
306	17451	10_65278667	10_64966815
306	17452	10_65278667	10_64968543
306	17453	10_65278667	10_64969543
306	17454	10_65278667	10_64970682
306	17455	10_65278667	10_64973245
306	17456	10_65278667	10_64979108
306	17457	10_65278667	10_64991097
306	17458	10_65278667	10_64996470
306	17459	10_65278667	10_65001280
306	17460	10_65278667	10_65021849
306	3443	10_65278667	10_65035333
306	17461	10_65278667	10_65037061
306	17462	10_65278667	10_65037842
306	17463	10_65278667	10_65050352
306	17464	10_65278667	10_65062111
306	17465	10_65278667	10_65068391
306	17466	10_65278667	10_65081621
306	17467	10_65278667	10_65081854
306	17468	10_65278667	10_65092783
306	17469	10_65278667	10_65102262
306	17470	10_65278667	10_65108168
306	17471	10_65278667	10_65109730
306	17472	10_65278667	10_65111646
306	17473	10_65278667	10_65115097
306	17474	10_65278667	10_65125545
306	17475	10_65278667	10_65131545
306	17476	10_65278667	10_65134870
306	17477	10_65278667	10_65138382
306	17478	10_65278667	10_65162190
306	17479	10_65278667	10_65166772
306	17480	10_65278667	10_65219337
306	3445	10_65278667	10_65224180
306	17481	10_65278667	10_65368484
306	17482	10_65278667	10_65370457
306	17483	10_65278667	10_65377389
306	17484	10_65278667	10_65379259
306	17485	10_65278667	10_65381621
306	17486	10_65278667	10_65384704
306	17487	10_65278667	10_65390658
306	17488	10_65278667	10_65391613
306	17489	10_65278667	10_65471002
306	17490	10_65278667	10_65471746
306	17491	10_65278667	10_65472949
306	17492	10_65278667	10_65475758
306	17493	10_65278667	10_65476373
306	17494	10_65278667	10_65478826
306	17495	10_65278667	10_65479438
306	17496	10_65278667	10_65480848
306	17497	10_65278667	10_65482274
306	17498	10_65278667	10_65482598
306	17499	10_65278667	10_65529926
307	17500	10_70313283	10_69597475
307	17501	10_70313283	10_70446195
307	17502	10_70313283	10_70454128
307	17503	10_70313283	10_70478360
307	17504	10_70313283	10_70513418
307	17505	10_70313283	10_70516203
307	17506	10_70313283	10_70584757
307	17507	10_70313283	10_70603525
307	17508	10_70313283	10_70649856
307	17509	10_70313283	10_70652681
307	17510	10_70313283	10_70654869
307	3447	10_70313283	10_70715372
308	3447	10_70829816	10_70715372
308	17511	10_70829816	10_70719387
308	17512	10_70829816	10_70729918
308	17513	10_70829816	10_70733538
308	17514	10_70829816	10_70734476
308	17515	10_70829816	10_70737517
308	17516	10_70829816	10_70739209
308	17517	10_70829816	10_70742711
308	3448	10_70829816	10_70747352
308	17518	10_70829816	10_70752535
308	17519	10_70829816	10_70753353
308	17520	10_70829816	10_70753517
308	17521	10_70829816	10_70755978
308	17522	10_70829816	10_70761654
308	17523	10_70829816	10_70765675
308	17524	10_70829816	10_70770159
308	17525	10_70829816	10_70771119
308	17526	10_70829816	10_70773880
308	17527	10_70829816	10_70778101
308	17528	10_70829816	10_70779398
308	17529	10_70829816	10_70786402
308	17530	10_70829816	10_70789406
308	17531	10_70829816	10_70797741
308	17532	10_70829816	10_70799286
308	17533	10_70829816	10_70805075
308	17534	10_70829816	10_70814231
308	17535	10_70829816	10_70824966
308	17536	10_70829816	10_70825315
308	17537	10_70829816	10_70825812
308	17538	10_70829816	10_70862558
308	17539	10_70829816	10_70863495
308	17540	10_70829816	10_70863995
308	17541	10_70829816	10_70873678
308	17542	10_70829816	10_70898887
308	17543	10_70829816	10_70919391
308	17544	10_70829816	10_70985902
308	17545	10_70829816	10_71150693
308	17546	10_70829816	10_71166410
309	17547	10_72362173	10_72513967
309	17548	10_72362173	10_72516405
309	17549	10_72362173	10_72519986
309	17550	10_72362173	10_72624594
309	17551	10_72362173	10_72644022
310	17552	10_72542401	10_72191639
310	17553	10_72542401	10_72206540
310	17554	10_72542401	10_72299690
310	17555	10_72542401	10_72303224
310	17551	10_72542401	10_72644022
311	17556	10_73076014	10_73138074
311	17557	10_73076014	10_73303694
311	17558	10_73076014	10_73303866
311	17559	10_73076014	10_73312498
311	17560	10_73076014	10_73314790
311	17561	10_73076014	10_73318428
311	17562	10_73076014	10_73324652
311	17563	10_73076014	10_73327610
311	17564	10_73076014	10_73330369
311	17565	10_73076014	10_73340951
311	17566	10_73076014	10_73349223
311	17567	10_73076014	10_73350820
311	17568	10_73076014	10_73352038
311	17569	10_73076014	10_73358139
311	17570	10_73076014	10_73359437
311	17571	10_73076014	10_73360108
311	17572	10_73076014	10_73362861
311	17573	10_73076014	10_73389611
311	17574	10_73076014	10_73394599
311	17575	10_73076014	10_73396327
311	17576	10_73076014	10_73401841
311	17577	10_73076014	10_73410930
311	17578	10_73076014	10_73413063
311	17579	10_73076014	10_73413693
311	17580	10_73076014	10_73424904
311	17581	10_73076014	10_73438477
311	17582	10_73076014	10_73440074
311	17583	10_73076014	10_73446018
311	17584	10_73076014	10_73446981
311	17585	10_73076014	10_73452749
311	17586	10_73076014	10_73456946
311	17587	10_73076014	10_73457951
311	17588	10_73076014	10_73465748
311	17589	10_73076014	10_73468357
311	17590	10_73076014	10_73468832
311	17591	10_73076014	10_73471366
311	17592	10_73076014	10_73480854
311	312	10_73076014	10_73490600
311	17593	10_73076014	10_73497898
311	17594	10_73076014	10_73516353
311	17595	10_73076014	10_73521981
311	17596	10_73076014	10_73524714
311	313	10_73076014	10_73527108
311	17597	10_73076014	10_73534496
311	17598	10_73076014	10_73539005
311	17599	10_73076014	10_73545060
311	17600	10_73076014	10_73556697
311	17601	10_73076014	10_73558669
311	17602	10_73076014	10_73582759
311	17603	10_73076014	10_73583852
311	17604	10_73076014	10_73586062
311	17605	10_73076014	10_73589034
311	17606	10_73076014	10_73593295
311	17607	10_73076014	10_73596045
311	17608	10_73076014	10_73597775
311	3452	10_73076014	10_73600728
311	17609	10_73076014	10_73605288
311	17610	10_73076014	10_73607750
311	17611	10_73076014	10_73648546
311	17612	10_73076014	10_73654560
311	17613	10_73076014	10_73656365
311	17614	10_73076014	10_73657967
311	17615	10_73076014	10_73674811
311	17616	10_73076014	10_73789520
311	17617	10_73076014	10_73799083
311	17618	10_73076014	3_69383359
312	17619	10_73490600	10_73051813
312	17620	10_73490600	10_73067490
312	17621	10_73490600	10_73068901
312	311	10_73490600	10_73076014
312	3450	10_73490600	10_73083833
312	17622	10_73490600	10_73090593
312	17623	10_73490600	10_73095413
312	17624	10_73490600	10_73102193
312	17625	10_73490600	10_73107366
312	17626	10_73490600	10_73110229
312	17627	10_73490600	10_73117182
312	17628	10_73490600	10_73118973
312	17629	10_73490600	10_73119700
312	17630	10_73490600	10_73121337
312	17631	10_73490600	10_73124028
312	17632	10_73490600	10_73136424
312	17633	10_73490600	10_73137838
312	17556	10_73490600	10_73138074
312	17634	10_73490600	10_73142509
312	17635	10_73490600	10_73147340
312	17636	10_73490600	10_73148346
312	17637	10_73490600	10_73149741
312	17638	10_73490600	10_73154805
312	17639	10_73490600	10_73154985
312	17572	10_73490600	10_73362861
312	17573	10_73490600	10_73389611
312	17591	10_73490600	10_73471366
312	17640	10_73490600	10_73501346
312	17594	10_73490600	10_73516353
312	17641	10_73490600	10_73516650
312	17595	10_73490600	10_73521981
312	17596	10_73490600	10_73524714
312	17604	10_73490600	10_73586062
312	17607	10_73490600	10_73596045
312	17642	10_73490600	10_73633777
312	17612	10_73490600	10_73654560
312	17613	10_73490600	10_73656365
312	17643	10_73490600	10_73863742
312	17644	10_73490600	10_74037221
312	17645	10_73490600	10_74070861
312	17646	10_73490600	10_74081629
313	17619	10_73527108	10_73051813
313	17647	10_73527108	10_73059553
313	17620	10_73527108	10_73067490
313	17621	10_73527108	10_73068901
313	311	10_73527108	10_73076014
313	3450	10_73527108	10_73083833
313	17622	10_73527108	10_73090593
313	17623	10_73527108	10_73095413
313	17626	10_73527108	10_73110229
313	17648	10_73527108	10_73111993
313	17627	10_73527108	10_73117182
313	17628	10_73527108	10_73118973
313	17629	10_73527108	10_73119700
313	17630	10_73527108	10_73121337
313	17631	10_73527108	10_73124028
313	17632	10_73527108	10_73136424
313	17633	10_73527108	10_73137838
313	17556	10_73527108	10_73138074
313	17634	10_73527108	10_73142509
313	17635	10_73527108	10_73147340
313	17636	10_73527108	10_73148346
313	17637	10_73527108	10_73149741
313	17649	10_73527108	10_73150246
313	17650	10_73527108	10_73154273
313	17638	10_73527108	10_73154805
313	17639	10_73527108	10_73154985
313	17568	10_73527108	10_73352038
313	17572	10_73527108	10_73362861
313	17573	10_73527108	10_73389611
313	17575	10_73527108	10_73396327
313	17584	10_73527108	10_73446981
313	17585	10_73527108	10_73452749
313	17586	10_73527108	10_73456946
313	17587	10_73527108	10_73457951
313	17588	10_73527108	10_73465748
313	17589	10_73527108	10_73468357
313	17590	10_73527108	10_73468832
313	17591	10_73527108	10_73471366
313	17592	10_73527108	10_73480854
313	17593	10_73527108	10_73497898
313	17651	10_73527108	10_73637586
313	17611	10_73527108	10_73648546
313	17612	10_73527108	10_73654560
313	17613	10_73527108	10_73656365
313	17645	10_73527108	10_74070861
314	17607	10_73975361	10_73596045
314	17608	10_73975361	10_73597775
314	17652	10_73975361	10_73605019
314	17609	10_73975361	10_73605288
314	17610	10_73975361	10_73607750
314	3453	10_73975361	10_73608954
314	17642	10_73975361	10_73633777
314	17651	10_73975361	10_73637586
314	17653	10_73975361	10_73644516
314	17611	10_73975361	10_73648546
314	17612	10_73975361	10_73654560
314	17613	10_73975361	10_73656365
314	17654	10_73975361	10_73691975
314	17655	10_73975361	10_73693071
314	17656	10_73975361	10_73693594
314	17657	10_73975361	10_73799705
314	17658	10_73975361	10_73819729
314	17659	10_73975361	10_73825730
314	17660	10_73975361	10_73826415
314	17661	10_73975361	10_73827361
314	17662	10_73975361	10_73827821
314	17663	10_73975361	10_73831642
314	17664	10_73975361	10_73836332
314	17665	10_73975361	10_73839461
314	17666	10_73975361	10_73840182
314	3454	10_73975361	10_73845943
314	17667	10_73975361	10_73852074
314	17668	10_73975361	10_73857888
314	17669	10_73975361	10_73861058
314	17643	10_73975361	10_73863742
314	17670	10_73975361	10_73864207
314	17671	10_73975361	10_73876888
314	17672	10_73975361	10_73879105
314	17673	10_73975361	10_73883729
314	17674	10_73975361	10_73885810
314	17675	10_73975361	10_73887177
314	17676	10_73975361	10_73887954
314	17677	10_73975361	10_73892092
314	17678	10_73975361	10_73899240
314	17679	10_73975361	10_73899507
314	17644	10_73975361	10_74037221
314	17680	10_73975361	10_74037471
314	17681	10_73975361	10_74038733
314	17682	10_73975361	10_74066076
314	17683	10_73975361	10_74068393
314	17684	10_73975361	10_74073899
314	17646	10_73975361	10_74081629
314	17685	10_73975361	10_74083343
314	17686	10_73975361	10_74097790
314	17687	10_73975361	10_74101174
314	17688	10_73975361	10_74101607
314	17689	10_73975361	10_74104098
314	17690	10_73975361	10_74448828
314	17691	10_73975361	10_74452702
314	17692	10_73975361	10_74854384
315	17693	10_75414648	10_74991454
315	17694	10_75414648	10_75017253
315	17695	10_75414648	10_75023686
315	17696	10_75414648	10_75029947
315	17697	10_75414648	10_75032276
315	17698	10_75414648	10_75260143
315	17699	10_75414648	10_75262638
315	17700	10_75414648	10_75262931
315	17701	10_75414648	10_75273467
315	17702	10_75414648	10_75277320
315	17703	10_75414648	10_75282608
315	3461	10_75414648	10_75283271
315	17704	10_75414648	10_75291397
315	17705	10_75414648	10_75293602
315	17706	10_75414648	10_75294045
315	17707	10_75414648	10_75504559
316	17708	10_75659404	10_75789384
316	17709	10_75659404	10_75830448
316	17710	10_75659404	10_75834553
316	17711	10_75659404	10_75861189
317	17712	10_76582604	10_75895830
317	3463	10_76582604	10_75910275
317	17713	10_76582604	10_75915870
317	17714	10_76582604	10_75926550
317	17715	10_76582604	10_75929019
317	17716	10_76582604	10_75947487
317	17717	10_76582604	10_75956637
317	17718	10_76582604	10_75983877
317	17719	10_76582604	10_75987042
317	17720	10_76582604	10_76002382
317	17721	10_76582604	10_76007625
317	17722	10_76582604	10_76011450
317	17723	10_76582604	10_76011604
317	17724	10_76582604	10_76013203
317	17725	10_76582604	10_76015849
317	17726	10_76582604	10_76022233
317	17727	10_76582604	10_76026634
317	17728	10_76582604	10_76027415
317	17729	10_76582604	10_76034701
317	17730	10_76582604	10_76035017
317	17731	10_76582604	10_76035722
317	17732	10_76582604	10_76037735
317	17733	10_76582604	10_76041806
317	17734	10_76582604	10_76042469
317	17735	10_76582604	10_76042812
317	17736	10_76582604	10_76044909
317	17737	10_76582604	10_76053829
317	17738	10_76582604	10_76060301
317	17739	10_76582604	10_76061511
317	17740	10_76582604	10_76063397
317	17741	10_76582604	10_76068252
317	17742	10_76582604	10_76074690
317	17743	10_76582604	10_76076746
317	17744	10_76582604	10_76080852
317	17745	10_76582604	10_76081599
317	17746	10_76582604	10_76082867
317	17747	10_76582604	10_76085334
317	17748	10_76582604	10_76092780
317	17749	10_76582604	10_76094561
317	17750	10_76582604	10_76141195
317	17751	10_76582604	10_76142777
317	17752	10_76582604	10_76143901
317	17753	10_76582604	10_76144755
317	17754	10_76582604	10_76152540
317	17755	10_76582604	10_76162862
317	17756	10_76582604	10_76173023
317	17757	10_76582604	10_76173409
317	17758	10_76582604	10_76175727
317	17759	10_76582604	10_76175917
317	17760	10_76582604	10_76178853
317	17761	10_76582604	10_76179205
