"","gene_names","ID","CpG_logFC","Gene_logFC","Gene_P.value","AveExpr","Gene_log2_P.value"
"649","CCNB1","5_68455173","NA",0.30463405014778,0.415730579244859,10.7448880666061,1.26627922495643
"650","CCNC","6_100015333","NA",-0.464603033330617,0.0348394488417287,17.3661660973503,4.84313438901804
"651","CCNG1","5_162863336","NA",-0.204443614760781,0.56738523962556,33.3730911433467,0.817599475110466
"652","CCNH","5_86707508","NA",-0.0781579056795358,0.766070403335906,17.9837843876513,0.384451110209497
"653","CCNJ","10_97802040","NA",-0.549560389976894,0.0140901815800928,13.2575773473424,6.14916598600429
"654","CCNL1","3_156874674","NA",0.0739132742854718,0.760516385667163,78.2794202670987,0.394948763089997
"655","CCNL2","1_1313316","NA",0.179134400122454,0.408955875333289,44.8684392182838,1.28998290421903
"656","CCNO","5_54527882","NA",0.495935345721898,0.514858438440764,0.09048718854041,0.957752280521026
"657","CCNT2","2_135671892","NA",-0.364512490981931,0.0392150537116039,28.6331058041067,4.67244861334105
"658","CCNT2-AS1","2_135671892","NA",-0.476029734774833,0.0827252458573346,0.93116288377369,3.59552851557743
"659","CCNYL1","2_208575060","NA",-0.00120425723680828,0.995294624299754,9.94458984161791,0.00680444350396484
"660","CCR1","3_46249531","NA",1.13624957813068,0.162034349642369,7.67518299269052,2.62562841260685
"661","CCR2","3_46390630","NA",-0.562663019287071,0.600161982340413,8.83466567838581,0.736576161532806
"662","CCR5","3_46411421","NA",-0.395163048457035,0.600702024688385,3.33680884689135,0.735278568357805
"663","CCR7","17_38719900","NA",-1.07852256703438,0.134806142139394,5.06377593157908,2.89104186370758
"664","CCRL2","3_46446486","NA",-0.192727987441641,0.635470079398892,3.46625342103171,0.654103896201657
"665","CCSER1","4_91046879","NA",-0.448165628427359,0.670333777140121,2.78439380855808,0.577048463914829
"666","CCT2","12_69977699","NA",-0.125743282651898,0.619779384972448,38.4961892605224,0.690173325914566
"667","CCT3","1_156336818","NA",-0.00771026364278615,0.967784728700554,37.2106665189346,0.0472419207086134
"668","CCT5","5_10244080","NA",0.546675702580727,0.00846425611332326,36.2388326827717,6.88440100316582
"669","CD101","1_117542531","NA",1.11079584048298,0.130694117806774,3.39394186558924,2.93573388414395
"670","CD160","1_145714349","DOWN",-1.24251418850262,8.63064833821317e-05,4.50298545866002,13.5001715350567
"671","CD180","5_66487809","NA",0.289726394012542,0.692606307453045,17.9416038483946,0.529892568903198
"672","CD1A","1_158220701","NA",-1.21418338322983,0.267282554090994,0.387758166991707,1.90356242097192
"673","CD1B","1_158301274","NA",-1.97862768168572,0.0594402910020166,0.176096978124695,4.07241501087435
"674","CD1D","1_158149089","NA",1.52641181452935,0.0613350312491341,5.01470293875456,4.02714489116101
"675","CD2","1_117292351","NA",-2.08393489614828,0.00304076592056594,5.3320258930717,8.36134952328736
"676","CD200","3_112050928","UP",-5.44327687802341,0.00240326490405716,8.41568026843994,8.70078860385731
"677","CD200R1","3_112693909","NA",0.694397321264721,0.231031639631188,2.42151430592153,2.11383765357828
"678","CD34","1_208081978","UP",-7.10568431100489,0.0164785778636986,37.7163036490777,5.92326444953031
"679","CD34","1_208081978","UP",-7.10568431100489,0.0164785778636986,37.7163036490777,5.92326444953031
"680","CD34","1_208081978","UP",-7.10568431100489,0.0164785778636986,37.7163036490777,5.92326444953031
"681","CD34","1_208081978","UP",-7.10568431100489,0.0164785778636986,37.7163036490777,5.92326444953031
"682","CD34","1_208081978","UP",-7.10568431100489,0.0164785778636986,37.7163036490777,5.92326444953031
"683","CD34","1_208081978","UP",-7.10568431100489,0.0164785778636986,37.7163036490777,5.92326444953031
"684","CD34","1_208081978","UP",-7.10568431100489,0.0164785778636986,37.7163036490777,5.92326444953031
"685","CD34","1_208081978","UP",-7.10568431100489,0.0164785778636986,37.7163036490777,5.92326444953031
"686","CD46","1_207922749","NA",-0.298167705278636,0.12503602098074,50.3013605572947,2.99958432156746
"687","CD46P1","1_207816343","NA",-0.241918549635742,0.733399073968037,0.182394450430516,0.447329650466587
"688","CD47","3_107809073","NA",-0.860442406475971,0.00794834826591521,60.5326223830766,6.97512919736626
"689","CD55","1_207491500","NA",-0.260052744903852,0.40931601776606,27.5392010960073,1.2887129700084
"690","CD58","1_117109278","NA",-0.300057779894389,0.316424974250199,12.9942434941451,1.66006462401153
"691","CD63","12_56116659","DOWN",1.03224501440465,0.000133320342629522,32.0653274623355,12.8728154492983
"692","CD69","12_9911472","NA",-2.34122616012327,0.00773538275454335,26.6954897501734,7.01431160521535
"693","CD7","17_80264557","NA",-1.07435454110153,0.179945812241895,7.11610379961497,2.47436556710736
"694","CD86","3_121767421","NA",0.36142003148773,0.706653704979325,6.96581137965734,0.500924698102796
"695","CDC37","19_10516027","NA",0.0783788452655481,0.729953596113204,34.8861035056688,0.45412334155943
"696","CDC37","19_10511971","NA",0.0783788452655481,0.729953596113204,34.8861035056688,0.45412334155943
"697","CDCA2","8_25313226","NA",-0.0595659076458062,0.888063811879248,5.74353017002134,0.171264749647416
"698","CDCA8","1_38156332","NA",0.0972530277328696,0.774309896961391,9.54835968686766,0.369017012587264
"699","CDH15","16_89231413","NA",-0.870766955424513,0.146691052920091,0.240105568834365,2.76914721502433
"700","CDK12","17_37617553","NA",-0.228179742936113,0.176242570058658,42.263518821604,2.5043656564708
"701","CDK15","2_202650409","NA",-2.31031327578396,0.0441317951918448,0.791834296540207,4.50203775536146
"702","CDK17","12_96792262","NA",-0.709888687113667,0.0052093124686063,16.7250469968587,7.58469130823992
"703","CDK4","12_58141865","NA",-0.321091084523946,0.195563021990535,17.9959290472775,2.35429449062077
"704","CDK5R2","2_219822117","NA",-0.177156761845286,0.785134775839314,0.0969969395540402,0.348987767322229
"705","CDK5RAP3","17_46047820","NA",-0.0996840800542076,0.67730097067262,39.2220750191838,0.562131031532667
"706","CDK7","5_68530142","NA",-0.15402847361265,0.405238235756217,7.81632059401905,1.30315779060665
"707","CDKN1B","12_12864726","NA",0.385710397135223,0.163044528895119,13.7370070221182,2.61666206391021
"708","CDKN2C","1_51426098","NA",0.586181523281308,0.310334058300224,8.84773646953578,1.68810605756156
"709","CDNF","10_14878376","NA",-0.260537273272722,0.456892281463808,0.987212837805796,1.13007402438728
"710","CDS1","4_85497604","NA",0.720503943404728,0.39759941078542,0.231039074739803,1.33061247595895
"711","CDX2","13_28541808","NA",-0.0423815801360312,0.948553779367279,0.463582986033437,0.0761985236470424
"712","CEACAM18","19_51977821","NA",0.0732222119754757,0.919130626477057,0.104919580842353,0.121658183559659
"713","CEBPD","8_48635219","NA",0.735462508652889,0.253787352123561,14.8156165057082,1.97830792280564
"714","CELF2-AS1","10_11351708","NA",0.191646408932471,0.607149915879416,12.8255576258067,0.719875307909567
"715","CELF3","1_151687246","DOWN",-1.57630581727337,0.00885518404710087,0.237477212943871,6.81926199224386
"716","CELF3","1_151672272","NA",-1.57630581727337,0.00885518404710087,0.237477212943871,6.81926199224386
"717","CENPF","1_214775801","NA",-0.026895227089681,0.94905036317232,27.0563101288831,0.075443446238418
"718","CENPH","5_68473550","NA",-0.0571366287081085,0.863366136043347,6.59729668150412,0.211955588050987
"719","CENPQ","6_49430294","NA",-0.261958061376709,0.340164259175596,4.49229686641256,1.55569652889747
"720","CEP120","5_122758590","NA",-0.13450924157363,0.54120760202513,15.050866685092,0.885745990741188
"721","CEP350","1_179922323","NA",-0.14903803452347,0.557629315235407,43.1921172368399,0.842621687495534
"722","CEP63","3_134201514","NA",-0.184279439807388,0.293827646022325,17.0226664597647,1.766957950515
"723","CEP85L","6_119027615","NA",-0.572235758590741,0.224808122226586,9.91324718079755,2.15323393439822
"724","CEP89","19_33458107","NA",-0.455199595660652,0.0237854418770408,9.54469545994883,5.39377736237665
"725","CERS2","1_150946808","NA",0.00549041233959091,0.969970016721071,40.3461072586044,0.0439879428415968
"726","CERS3","15_101082439","NA",-0.814173305070807,0.250330744094076,0.303023593884063,1.99809260998064
"727","CETN3","5_89698938","NA",-0.6730712399357,0.0281054997103086,5.82321342633686,5.15300372379713
"728","CFDP1","16_75464687","NA",-0.320150070686127,0.0562528117333589,11.2552348021305,4.15193098015807
"729","CFLAR","2_201975801","NA",0.216267995871195,0.230239453325228,66.8541375081331,2.1187930231913
"730","CGN","1_151478606","NA",-0.20469468396198,0.832796802890307,0.389176043228672,0.263963564750456
"731","CGN","1_151496436","NA",-0.20469468396198,0.832796802890307,0.389176043228672,0.263963564750456
"732","CH25H","10_90963423","NA",0.187596810156614,0.842789908868092,0.119680978854534,0.246755054715435
"733","CHAC1","15_41240696","NA",-0.967158301682704,0.260507841711089,0.618139395624791,1.94060129425527
"734","CHCHD3","7_132763550","NA",0.192220139053417,0.373461859388062,15.2340928273637,1.42096718274672
"735","CHCHD5","2_113334730","NA",0.353770721707384,0.099597580017921,4.8386147925879,3.32774550108136
"736","CHCHD7","8_57115873","NA",0.132922733687209,0.698531995935367,11.8672335472152,0.517601895759297
"737","CHD1","5_98258843","NA",-0.248922129839064,0.383454294692733,35.0106868662588,1.38287346696287
"738","CHD5","1_6220817","DOWN",-1.99369006770101,0.0288604166911915,1.7130375879665,5.11476405993952
"739","CHD6","20_40242549","NA",-0.789361887614936,0.000222819311765616,34.1176677751192,12.1318381029707
"740","CHD8","14_21906198","NA",-0.242740427260328,0.0506310135531516,43.633740897724,4.30383482475533
"741","CHD8","14_21860168","NA",-0.242740427260328,0.0506310135531516,43.633740897724,4.30383482475533
"742","CHFR","12_133407741","UP",0.485504153081838,0.0217128353557796,25.1429171188195,5.52530805817313
"743","CHFR","12_133482695","UP",0.485504153081838,0.0217128353557796,25.1429171188195,5.52530805817313
"744","CHFR","12_133407741","UP",0.485504153081838,0.0217128353557796,25.1429171188195,5.52530805817313
"745","CHFR","12_133452881","NA",0.485504153081838,0.0217128353557796,25.1429171188195,5.52530805817313
"746","CHIC1","X_72777977","NA",0.223563873013563,0.736277014106538,4.90345890986987,0.441679432290528
"747","CHML","1_241798766","NA",-0.0287056010851661,0.923926650292564,19.500983581448,0.114149772964194
"748","CHMP1A","16_89710831","UP",0.52802985486369,0.0199437964159508,17.9843490152312,5.64791612862756
"749","CHMP4A","14_24677636","NA",-0.149682712037937,0.317762037266732,4.75609285850765,1.65398131733269
"750","CHORDC1","11_89948284","NA",-0.303891306609589,0.128031255486555,17.8662187405434,2.96543204535762
"751","CHRNA2","8_27333919","NA",-0.575581250544288,0.260102079707323,1.20133979132122,1.94285016015299
"752","CHST11","12_104842999","NA",0.0483731487478982,0.808225669085019,41.8555897614523,0.307169922933449
"753","CHST8","19_34102315","DOWN",0.348291351416547,0.659646585329694,0.164931150140783,0.600234807011183
"754","CHSY1","15_101791053","NA",0.0630131981051116,0.772192505412175,32.382307694181,0.372967542753613
"755","CHURC1","14_65371027","UP",-0.270437522721759,0.232960162985366,19.319992288845,2.10184482488846
"756","CHURC1-FNTB","14_65371027","UP",-0.50114464960401,0.411186615928781,0.132515026783662,1.28213478912849
"757","CIDEC","3_9916335","NA",0.710341459153332,0.312972427658824,0.141872463947421,1.67589253112256
"758","CKS1B","1_154937471","NA",0.0473511056449079,0.859075318105035,6.69462123022529,0.21914347191345
"759","CLDN9","16_3052027","NA",-0.397944592615145,0.625748482154181,1.6914429867137,0.676345208440461
"760","CLDND1","3_98240929","NA",-0.329287722854824,0.0425797475332538,19.7470731989092,4.5536887940851
"761","CLEC11A","19_51225136","NA",0.661337519547054,0.509395132508261,25.5417342152818,0.973142920787119
"762","CLEC12B","12_10162449","NA",-0.353688317705193,0.509201134988716,4.95493592183162,0.973692459935666
"763","CLEC1B","12_10165162","NA",-0.854705354598268,0.126136432086287,6.37751173438022,2.98694306427314
"764","CLEC2B","12_10022068","NA",-0.0554176839455005,0.925244216654813,12.7700701611981,0.112093882064647
"765","CLEC2B","12_10016512","NA",-0.0554176839455005,0.925244216654813,12.7700701611981,0.112093882064647
"766","CLEC9A","12_10180825","NA",-2.67980266099668,0.0988367600709832,0.648456436560136,3.33880847075247
"767","CLECL1","12_9883777","NA",-1.26021069807298,0.178787296384319,2.80908677908388,2.48368386448722
"768","CLINT1","5_157284721","NA",0.116289972915707,0.5674841227919,47.4883544311039,0.817348065990102
"769","CLK1","2_201729322","NA",-0.124676520788187,0.551169644569093,48.6808720496463,0.859431660465565
"770","CLK2","1_155246372","NA",-0.210531542925334,0.268747070613135,26.1912007685361,1.89567906571061
"771","CLLU1","12_92815378","NA",-0.841227213430066,0.130472676030226,0.104475187505834,2.93818038987875
"772","CLLU1","12_92814194","NA",-0.841227213430066,0.130472676030226,0.104475187505834,2.93818038987875
"773","CLLU1OS","12_92815378","NA",0,1,0,0
"774","CLN8","8_1698826","NA",-0.0771259614062982,0.782312931160775,14.5411112782799,0.354182282844284
"775","CLPTM1L","5_1335787","NA",0.371642477358752,0.0106184943005643,26.0989970428121,6.55727698287136
"776","CLU","8_27466105","NA",1.47227641252857,0.139260833056015,11.2121079238911,2.84413853616733
"777","CLVS1","8_61957180","NA",-0.130201819284691,0.771834819696671,0.367746828357781,0.373635965402351
"778","CMAS","12_22191147","NA",0.392211022863245,0.0852347742598537,10.6519228163412,3.5524140455103
"779","CMKLR1","12_108730472","NA",-1.31132205116956,0.142555071399606,2.72272979614864,2.81040873079271
"780","CMSS1","3_99831381","DOWN",-0.432300797709105,0.115433051841529,7.460465509936,3.11487172618477
"781","CNDP2","18_72162045","DOWN",-0.109978236756898,0.602137265913701,28.9806052392588,0.731835687173092
"782","CNGB1","16_57995826","NA",-0.336946161193461,0.632626977245028,0.206840725028901,0.660573016572728
"783","CNNM2","10_104673556","NA",-0.439473254952819,0.0864268570923727,15.6904753474991,3.53237649112308
"784","CNOT2","12_70633189","NA",-0.255422367277378,0.116319173319291,35.1390384426207,3.1038391737187
"785","CNP","17_40117012","NA",0.424084794532028,0.0227394123966455,24.261621513344,5.45866121537739
"786","CNPY2","12_56705304","NA",-0.233605342587725,0.229728011938455,9.14920564264758,2.12200131209085
"787","CNR2","1_24283735","NA",-1.21554366041835,0.0610862641933982,3.41916960258833,4.03300817647164
"788","CNTN2","1_205024895","NA",-0.464239861329688,0.331846835499021,0.617181687746542,1.59141057817248
"789","CNTNAP5","2_124782517","NA",-1.32505436293607,0.0381811963671287,0.100178005502455,4.71099388101186
"790","COA1","7_43760470","NA",-0.382159254565166,0.0794161310376546,20.530055010005,3.65442411182283
"791","COL5A3","19_10116136","NA",-0.0989840660578997,0.885144603003852,1.07742519295557,0.176014932352716
"792","COL8A1","3_99355490","DOWN",-0.133281060079868,0.872071266663004,0.333192615769527,0.197482056375918
"793","COLGALT1","19_17664165","UP",0.48540941092864,0.0263527150077242,42.3067411923406,5.24590458554409
"794","COMMD2","3_149469804","NA",-0.187810412849967,0.338429489186321,11.8261833016298,1.56307281115388
"795","COMMD3","10_22604011","NA",-0.172096952524192,0.656632199375344,11.4618480261677,0.606842597580601
"796","COMMD3-BMI1","10_22604011","NA",0.175806634448891,0.830504636967651,0.139059820053485,0.2679398716587
"797","COPS7B","2_232650661","NA",-0.19785745345475,0.188610352370421,16.7206222999164,2.40651923062632
"798","COPS7B","2_232644852","NA",-0.19785745345475,0.188610352370421,16.7206222999164,2.40651923062632
"799","COPZ1","12_54689885","NA",0.10156783812779,0.395066501169786,27.3549976073994,1.33983257366702
"800","COPZ2","17_46109003","NA",1.8807696910073,0.00480366506259487,0.772811172950195,7.70164872258171
"801","COTL1","16_84650206","NA",0.525615736654521,0.197938225478039,48.5311070566013,2.33687784489585
"802","COX18","4_73932444","NA",-0.169692282585134,0.271380230597577,9.129195746732,1.88161246719494
"803","COX4I1","16_85831379","NA",0.449413808876991,0.0318704111671469,36.9115192151475,4.97163855801455
"804","COX6A2","16_31439056","NA",-1.04647137954468,0.00575358210834166,0.0769243593271927,7.44132384497471
"805","COX6C","8_100903972","NA",0.103055274326207,0.660574595497017,16.2090892613369,0.59820660763635
"806","COX7B","X_77154680","NA",0.300457513078953,0.0708222665159917,16.6733918808684,3.8196531749211
"807","COX7C","5_85910328","NA",0.0678655521017744,0.762809119470405,24.2199589569772,0.390606003549116
"808","CPB1","3_148507471","NA",-1.95448480619928,0.0211665428819241,0.305407855952578,5.56207053565784
"809","CPB2","13_46679137","DOWN",-0.0409879713916942,0.932135826724461,0.717248648729454,0.101387901526965
"810","CPB2-AS1","13_46625515","NA",-0.665959504311036,0.27008800432737,0.558375335757814,1.88849852938971
"811","CPNE5","6_36796867","NA",-0.634353337445655,0.260333697090004,3.25311238306356,1.94156603140421
"812","CPQ","8_97655976","NA",0.692325125604855,0.0205214320599201,9.02608374481011,5.60672477882703
"813","CPS1","2_211340198","NA",-1.15968739993476,0.214926076426676,0.442357355962483,2.21808756303293
"814","CPSF2","14_92585886","NA",-0.210476135002526,0.292201603016135,27.9546036319288,1.77496400210843
"815","CPSF3L","1_1239426","NA",0,1,0,0
"816","CR1","1_207659875","NA",0.690412626736481,0.41219430627135,8.64901130567918,1.2786035181296
"817","CR1L","1_207816343","NA",-0.159621071700538,0.840278577964355,0.808989742936232,0.251060390306968
"818","CR2","1_207626422","NA",-0.886199511971402,0.195381951797688,1.14430825892804,2.35563088886333
"819","CRABP2","1_156668090","NA",0.384176409906429,0.439201661633737,0.773961713665026,1.18704458237891
"820","CREB1","2_208392966","NA",-0.462519184179137,0.0164417771065801,29.9118305329478,5.92648994888833
"821","CREB3L4","1_153936971","NA",-0.769393027689767,0.00979138611492625,9.86816998605266,6.6742711756424
"822","CREB3L4","1_153941440","NA",-0.769393027689767,0.00979138611492625,9.86816998605266,6.6742711756424
"823","CRIM1","2_36577978","NA",-1.54842796608587,0.0137491829403845,10.6938413599688,6.18451030225594
"824","CRISPLD2","16_84846226","DOWN",2.77036463601273,0.000163550251396884,4.7999390183218,12.577978402527
"825","CRNDE","16_54961772","NA",1.62025741133409,0.0435677958398695,3.31193015690282,4.52059406278116
"826","CRNDE","16_54961772","NA",1.62025741133409,0.0435677958398695,3.31193015690282,4.52059406278116
"827","CRNKL1","20_20036027","NA",-0.264945287293742,0.139453360637822,13.6994847838905,2.8421453930984
"828","CRNKL1","20_20033067","NA",-0.264945287293742,0.139453360637822,13.6994847838905,2.8421453930984
"829","CRTC2","1_153923538","NA",0.224636413031966,0.208786135936345,26.9953782816329,2.25990217933949
"830","CRYBG3","3_97594898","NA",0.331278387438718,0.636182874126021,8.19119465291138,0.652486559454476
"831","CRYGA","2_209026471","NA",0.0109413348395515,0.965993105723409,0.0550030171525365,0.049915202279876
"832","CRYGB","2_209009637","NA",-0.0174488329979727,0.93110298466889,0.0547369827912454,0.102987348957004
"833","CRYZ","1_75194205","NA",-0.878502571256096,0.00450358937399795,7.99729491964755,7.7947089925688
"834","CS","12_56691696","NA",0.217848356992101,0.0813991487546099,51.6165520251436,3.61884248243215
"835","CSDE1","1_115258854","NA",-0.0158121110602263,0.930806341933709,97.8976500375354,0.103447054486664
"836","CSDE1","1_115298294","NA",-0.0158121110602263,0.930806341933709,97.8976500375354,0.103447054486664
"837","CSNK1G3","5_122845227","NA",0.123868372852671,0.669731009838338,10.8842721596273,0.578346325725975
"838","CSNK2B","6_31629077","NA",0.211859927462392,0.0970775506013942,15.9637976938561,3.36471848198409
"839","CSNK2B-LY6G5B","6_31629077","NA",0,1,0,0
"840","CSNK2B-LY6G5B","6_31635460","NA",0,1,0,0
"841","CSRP2BP","20_18118167","NA",0,1,0,0
"842","CSTA","3_122040029","DOWN",1.97725813008824,0.0098116261291412,6.69152532371197,6.67129202344394
"843","CSTA","3_122040029","DOWN",1.97725813008824,0.0098116261291412,6.69152532371197,6.67129202344394
"844","CSTF1","20_54962085","NA",-0.655131875681476,0.000975093911215205,13.1604119291339,10.0021712081539
"845","CTA-85E5.10","22_30473725","NA",0,1,0,0
"846","CTAGE5","14_39727047","NA",0,1,0,0
"847","CTAGE5","14_39734691","NA",0,1,0,0
"848","CTB-118N6.2","5_115907469","DOWN",0,1,0,0
"849","CTB-11I22.1","5_158632136","DOWN",0,1,0,0
"850","CTB-131K11.1","17_37553833","DOWN",0,1,0,0
"851","CTB-131K11.1","17_37553833","DOWN",0,1,0,0
"852","CTB-147C22.9","19_51470971","NA",0,1,0,0
"853","CTB-161M19.4","5_118397519","NA",0,1,0,0
"854","CTB-161M19.4","5_118369840","NA",0,1,0,0
"855","CTB-191K22.6","19_50867061","NA",0,1,0,0
"856","CTB-40H15.4","5_14871218","NA",0,1,0,0
"857","CTB-41I6.1","17_8866972","NA",0,1,0,0
"858","CTB-41I6.2","17_8866972","NA",0,1,0,0
"859","CTB-4E7.1","5_156648584","NA",0,1,0,0
"860","CTB-51J22.1","7_73476153","NA",0,1,0,0
"861","CTC-236F12.4","5_55775787","NA",0,1,0,0
"862","CTC-248O19.1","5_156690723","NA",0,1,0,0
"863","CTC-329D1.3","5_139732694","NA",0,1,0,0
"864","CTC-338M12.2","5_180609719","NA",0,1,0,0
"865","CTC-338M12.4","5_180674203","NA",0,1,0,0
"866","CTC-338M12.4","5_180666405","NA",0,1,0,0
"867","CTC-338M12.5","5_180609719","NA",0,1,0,0
"868","CTC-338M12.6","5_180621414","NA",0,1,0,0
"869","CTC-340A15.2","5_163722624","DOWN",0,1,0,0
"870","CTC-360J11.5","19_57656531","NA",0,1,0,0
"871","CTC-360J11.6","19_57656531","NA",0,1,0,0
"872","CTC-432M15.3","5_131132045","NA",0,1,0,0
"873","CTC-444N24.13","19_57860073","NA",0,1,0,0
"874","CTC-444N24.6","19_57786719","NA",0,1,0,0
"875","CTC-467M3.1","5_87971924","NA",0,1,0,0
"876","CTC-467M3.2","5_87987410","DOWN",0,1,0,0
"877","CTC-467M3.3","5_87987410","DOWN",0,1,0,0
"878","CTC-487M23.8","5_112196833","NA",0,1,0,0
"879","CTC-498J12.3","5_68431573","NA",0,1,0,0
"880","CTC-512J12.4","19_44947526","NA",0,1,0,0
"881","CTC-524C5.5","17_5371077","NA",0,1,0,0
"882","CTC-550B14.6","19_55539624","NA",0,1,0,0
"883","CTC-563A5.2","5_179383348","NA",0,1,0,0
"884","CTD-2007H13.3","5_98258843","NA",0,1,0,0
"885","CTD-2012M11.3","5_3590276","DOWN",0,1,0,0
"886","CTD-2021J15.1","3_98617768","NA",0,1,0,0
"887","CTD-2022H16.1","15_30364788","NA",0,1,0,0
"888","CTD-2024I7.13","5_140935964","NA",0,1,0,0
"889","CTD-2047H16.4","17_78388411","NA",0,1,0,0
"890","CTD-2113L7.1","5_35822727","NA",0,1,0,0
"891","CTD-2140B24.4","12_133706248","NA",0,1,0,0
"892","CTD-2152M20.2","5_32121333","NA",0,1,0,0
"893","CTD-2186M15.3","5_32173432","NA",0,1,0,0
"894","CTD-2203A3.1","5_51297555","NA",0,1,0,0
"895","CTD-2240E14.4","19_10195234","NA",0,1,0,0
"896","CTD-2256P15.1","5_10244080","NA",0,1,0,0
"897","CTD-2256P15.2","5_10350337","NA",0,1,0,0
"898","CTD-2293H3.2","19_37559825","NA",0,1,0,0
"899","CTD-2320G14.2","8_75254761","NA",0,1,0,0
"900","CTD-2336O2.1","8_1698826","NA",0,1,0,0
"901","CTD-2337J16.1","19_54738657","NA",0,1,0,0
"902","CTD-2366F13.1","5_52403565","NA",0,1,0,0
"903","CTD-2368P22.1","19_58513303","NA",0,1,0,0
"904","CTD-2369P2.2","19_10319223","NA",0,1,0,0
"905","CTD-2369P2.4","19_10360796","NA",0,1,0,0
"906","CTD-2369P2.8","19_10397276","NA",0,1,0,0
"907","CTD-2377D24.4","17_46807448","NA",0,1,0,0
"908","CTD-2501B8.5","17_61548609","NA",0,1,0,0
"909","CTD-2528L19.3","19_38179545","NA",0,1,0,0
"910","CTD-2541M15.1","8_6563788","NA",0,1,0,0
"911","CTD-2544N14.3","8_38827949","NA",0,1,0,0
"912","CTD-2547L16.1","8_17941023","NA",0,1,0,0
"913","CTD-2568A17.5","19_51319574","NA",0,1,0,0
"914","CTD-2583A14.11","19_58356761","NA",0,1,0,0
"915","CTD-2583A14.8","19_58356761","NA",0,1,0,0
"916","CTD-2583A14.9","19_58418564","NA",0,1,0,0
"917","CTD-2619J13.3","19_58871700","NA",0,1,0,0
"918","CTD-2619J13.8","19_58871700","NA",0,1,0,0
"919","CTD-2631K10.1","5_72110275","NA",0,1,0,0
"920","CTD-2659N19.4","19_12820754","UP",0,1,0,0
"921","CTD-2659N19.4","19_12820754","UP",0,1,0,0
"922","CTD-2659N19.4","19_12820754","UP",0,1,0,0
"923","CTD-3025N20.2","8_66473638","NA",0,1,0,0
"924","CTD-3028N15.1","14_45552997","NA",0,1,0,0
"925","CTD-3064H18.1","19_37996982","NA",0,1,0,0
"926","CTD-3073N11.5","19_51943445","NA",0,1,0,0
"927","CTD-3096P4.1","11_16039265","NA",0,1,0,0
"928","CTD-3138B18.4","19_58739178","NA",0,1,0,0
"929","CTDSP2","12_58236623","NA",-0.255465146165639,0.204223375327144,62.8481377145314,2.29178008891411
"930","CTDSPL","3_37889807","NA",-1.88762682084852,0.0215895465615724,8.59189158487947,5.5335232465644
"931","CTSB","8_11719268","NA",1.42494296488634,6.46923859377962e-05,60.7189319063308,13.9160445522684
"932","CTU1","19_51608596","NA",-0.382993962099835,0.214459928853873,3.58613473182915,2.22121998489826
"933","CUBN","10_17168818","NA",-1.04049629653013,0.0452755834645801,6.19271933579138,4.46512295652789
"934","CUL3","2_225449065","NA",-0.0216669530650133,0.89733378794346,28.2648476260853,0.156283359869945
"935","CUX1","7_101456246","NA",-0.326625863896996,0.111286327587861,63.8046957184038,3.16765173790232
"936","CUZD1","10_124636825","DOWN",0.765414317786468,0.360813990631146,1.35430126222105,1.47067281443474
"937","CWC25","17_36977837","NA",0.276220235054065,0.121346411811576,17.1504584290926,3.04279664596305
"938","CWC25","17_36954458","NA",0.276220235054065,0.121346411811576,17.1504584290926,3.04279664596305
"939","CXCL10","4_76940599","DOWN",-0.0860824156820312,0.914194451962789,0.463022765696977,0.129427031305356
"940","CXCL11","4_76958495","NA",0.192022287595295,0.802563306809314,0.14667992618117,0.31731289727227
"941","CXCR4","2_136869013","DOWN",1.48100258168549,0.000614424117053385,52.9861255793966,10.6684775344694
"942","CXCR5","11_118752447","NA",0.00361959153493441,0.995753558242263,0.449115020179275,0.00613936493832728
"943","CXCR6","3_45977260","NA",-1.21502751450771,0.00624729355922858,3.02830543397842,7.32255296117892
"944","CYB561D2","3_50388196","NA",0.631046079146307,0.00546865383552822,7.92895026990677,7.51459854192258
"945","CYB561D2","3_50387371","NA",0.631046079146307,0.00546865383552822,7.92895026990677,7.51459854192258
"946","CYB5A","18_71951773","NA",-0.630141734162638,0.0166292225729986,8.07925334563303,5.91013546650713
"947","CYB5RL","1_54660143","NA",-0.389615477592507,0.0808532321392385,8.71164724717304,3.62855074263055
"948","CYFIP2","5_156690723","NA",-1.04395205034829,0.0375808932506509,38.2852879278116,4.73385683155936
"949","CYP17A1","10_104593706","NA",-0.0810782391447897,0.836850689744136,0.456582269117543,0.256957853690136
"950","CYP1B1","2_38297044","NA",0.230258278385935,0.823154222574879,3.76341874325332,0.280765341883575
"951","CYP1B1","2_38331937","NA",0.230258278385935,0.823154222574879,3.76341874325332,0.280765341883575
"952","CYP1B1-AS1","2_38331937","NA",0.705413783392003,0.320356590906693,0.729122876278527,1.6422494225666
"953","CYP1B1-AS1","2_38297044","NA",0.705413783392003,0.320356590906693,0.729122876278527,1.6422494225666
"954","CYP20A1","2_204102624","NA",-0.20247030023276,0.270024501363913,20.9133742439351,1.88883777504656
"955","CYP27B1","12_58150540","NA",-0.009150452675035,0.98005122401759,1.75291922916762,0.0290709388178353
"956","CYP27B1","12_58161745","NA",-0.009150452675035,0.98005122401759,1.75291922916762,0.0290709388178353
