"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045453","BP","GO:0045453","bone resorption","4/228","62/18670",0.00694957847302788,0.00694957847302788,0.139221960738973,"SNX10/RAB3D/DCSTAMP/ADRB2",4
"GO:0070059","BP","GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","4/228","62/18670",0.00694957847302788,0.00694957847302788,0.139221960738973,"DNAJC10/APAF1/BCL2L11/MAP3K5",4
"GO:0007411","BP","GO:0007411","axon guidance","9/228","276/18670",0.00700529951655532,0.00700529951655532,0.139221960738973,"GLI2/SEMA3A/EFNA2/SEMA5A/BMPR1B/ALCAM/EMB/UNC5C/PLXNA4",9
"GO:0008584","BP","GO:0008584","male gonad development","6/228","138/18670",0.00701820824810465,0.00701820824810465,0.139221960738973,"SEMA3A/HOXA9/BCL2L11/NUPR1/HOXA10/NCOA4",6
"GO:0045807","BP","GO:0045807","positive regulation of endocytosis","5/228","98/18670",0.00704204701116468,0.00704204701116468,0.139221960738973,"CLU/HIP1/CD36/ITGA2/ANO6",5
"GO:0050764","BP","GO:0050764","regulation of phagocytosis","5/228","98/18670",0.00704204701116468,0.00704204701116468,0.139221960738973,"CD36/PIP4P2/ITGA2/ANO6/CD300LF",5
"GO:0097485","BP","GO:0097485","neuron projection guidance","9/228","277/18670",0.00716592261890532,0.00716592261890532,0.139221960738973,"GLI2/SEMA3A/EFNA2/SEMA5A/BMPR1B/ALCAM/EMB/UNC5C/PLXNA4",9
"GO:0002696","BP","GO:0002696","positive regulation of leukocyte activation","11/228","380/18670",0.00722670867320962,0.00722670867320962,0.139221960738973,"FGF10/GLI2/TNFSF13B/VSIR/CTSC/CD86/CD80/ANXA1/ITGB2/TNFSF13/NOD2",11
"GO:0007586","BP","GO:0007586","digestion","6/228","139/18670",0.00726201781705625,0.00726201781705625,0.139221960738973,"TYMP/PTGER3/FGF10/SNX10/CD36/NOD2",6
"GO:0046546","BP","GO:0046546","development of primary male sexual characteristics","6/228","139/18670",0.00726201781705625,0.00726201781705625,0.139221960738973,"SEMA3A/HOXA9/BCL2L11/NUPR1/HOXA10/NCOA4",6
"GO:0019362","BP","GO:0019362","pyridine nucleotide metabolic process","3/228","33/18670",0.00748617724582493,0.00748617724582493,0.139221960738973,"KMO/PTGIS/NMNAT1",3
"GO:0046496","BP","GO:0046496","nicotinamide nucleotide metabolic process","3/228","33/18670",0.00748617724582493,0.00748617724582493,0.139221960738973,"KMO/PTGIS/NMNAT1",3
"GO:0008655","BP","GO:0008655","pyrimidine-containing compound salvage","2/228","11/18670",0.0075946667254678,0.0075946667254678,0.139221960738973,"TYMP/TK2",2
"GO:0042271","BP","GO:0042271","susceptibility to natural killer cell mediated cytotoxicity","2/228","11/18670",0.0075946667254678,0.0075946667254678,0.139221960738973,"ULBP1/ULBP3",2
"GO:0043097","BP","GO:0043097","pyrimidine nucleoside salvage","2/228","11/18670",0.0075946667254678,0.0075946667254678,0.139221960738973,"TYMP/TK2",2
"GO:0045628","BP","GO:0045628","regulation of T-helper 2 cell differentiation","2/228","11/18670",0.0075946667254678,0.0075946667254678,0.139221960738973,"CD86/ANXA1",2
"GO:1904321","BP","GO:1904321","response to forskolin","2/228","11/18670",0.0075946667254678,0.0075946667254678,0.139221960738973,"ADCY2/AHR",2
"GO:1904322","BP","GO:1904322","cellular response to forskolin","2/228","11/18670",0.0075946667254678,0.0075946667254678,0.139221960738973,"ADCY2/AHR",2
"GO:0002824","BP","GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","5/228","100/18670",0.00765621766952674,0.00765621766952674,0.139401971792236,"TNFSF13B/IL1R1/CD80/ANXA1/TNFSF13",5
"GO:1901653","BP","GO:1901653","cellular response to peptide","11/228","385/18670",0.00793275496188619,0.00793275496188619,0.143303676202643,"PRKAR2B/ADCY2/ZNF106/GLP1R/ATP6V1A/CD36/ATP6V1B2/BCL2L11/NOD2/ADRB2/GCGR",11
"GO:1903426","BP","GO:1903426","regulation of reactive oxygen species biosynthetic process","5/228","101/18670",0.00797686478862368,0.00797686478862368,0.143303676202643,"CLU/PTGIS/CD36/ITGB2/GRIN1",5
"GO:0070670","BP","GO:0070670","response to interleukin-4","3/228","34/18670",0.00813772456599073,0.00813772456599073,0.145225339065432,"DCSTAMP/CD300LF/MRC1",3
"GO:0007034","BP","GO:0007034","vacuolar transport","6/228","143/18670",0.00829875626243367,0.00829875626243367,0.146163164993672,"CLU/NDFIP1/SORT1/SCARB2/ADRB2/NCOA4",6
"GO:0030879","BP","GO:0030879","mammary gland development","6/228","143/18670",0.00829875626243367,0.00829875626243367,0.146163164993672,"FGF10/GLI2/HOXA9/BCL2L11/ITGA2/WNT7B",6
"GO:1902107","BP","GO:1902107","positive regulation of leukocyte differentiation","6/228","144/18670",0.00857372666485607,0.00857372666485607,0.148550608196936,"GLI2/VSIR/CD86/CD80/ANXA1/DCSTAMP",6
"GO:0045428","BP","GO:0045428","regulation of nitric oxide biosynthetic process","4/228","66/18670",0.00864651870054757,0.00864651870054757,0.148550608196936,"CLU/PTGIS/CD36/ITGB2",4
"GO:0042092","BP","GO:0042092","type 2 immune response","3/228","35/18670",0.00882163554841968,0.00882163554841968,0.148550608196936,"CD86/ANXA1/NOD2",3
"GO:0045622","BP","GO:0045622","regulation of T-helper cell differentiation","3/228","35/18670",0.00882163554841968,0.00882163554841968,0.148550608196936,"CD86/CD80/ANXA1",3
"GO:0072525","BP","GO:0072525","pyridine-containing compound biosynthetic process","3/228","35/18670",0.00882163554841968,0.00882163554841968,0.148550608196936,"KMO/PTGIS/NMNAT1",3
"GO:0021559","BP","GO:0021559","trigeminal nerve development","2/228","12/18670",0.00904069717073542,0.00904069717073542,0.148550608196936,"SEMA3A/PLXNA4",2
"GO:0097340","BP","GO:0097340","inhibition of cysteine-type endopeptidase activity","2/228","12/18670",0.00904069717073542,0.00904069717073542,0.148550608196936,"CAST/CARD16",2
"GO:0097341","BP","GO:0097341","zymogen inhibition","2/228","12/18670",0.00904069717073542,0.00904069717073542,0.148550608196936,"CAST/CARD16",2
"GO:0098962","BP","GO:0098962","regulation of postsynaptic neurotransmitter receptor activity","2/228","12/18670",0.00904069717073542,0.00904069717073542,0.148550608196936,"NPTX2/NPTX1",2
"GO:1902287","BP","GO:1902287","semaphorin-plexin signaling pathway involved in axon guidance","2/228","12/18670",0.00904069717073542,0.00904069717073542,0.148550608196936,"SEMA3A/PLXNA4",2
"GO:1902510","BP","GO:1902510","regulation of apoptotic DNA fragmentation","2/228","12/18670",0.00904069717073542,0.00904069717073542,0.148550608196936,"APAF1/NMNAT1",2
"GO:0055123","BP","GO:0055123","digestive system development","6/228","146/18670",0.00914318086934057,0.00914318086934057,0.149324038440267,"FGF10/GLI2/TIGAR/NKX2-3/GATA5/CCDC40",6
"GO:0002821","BP","GO:0002821","positive regulation of adaptive immune response","5/228","105/18670",0.00935285078449911,0.00935285078449911,0.151194355219666,"TNFSF13B/IL1R1/CD80/ANXA1/TNFSF13",5
"GO:0071236","BP","GO:0071236","cellular response to antibiotic","6/228","147/18670",0.00943782618430083,0.00943782618430083,0.151194355219666,"ADCY2/AHR/PLA2G4A/CLU/ANXA1/MAP3K5",6
"GO:0006213","BP","GO:0006213","pyrimidine nucleoside metabolic process","3/228","36/18670",0.00953823764374063,0.00953823764374063,0.151194355219666,"TYMP/TK2/DPYD",3
"GO:0097242","BP","GO:0097242","amyloid-beta clearance","3/228","36/18670",0.00953823764374063,0.00953823764374063,0.151194355219666,"CLU/CD36/ITGB2",3
"GO:2000516","BP","GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation","3/228","36/18670",0.00953823764374063,0.00953823764374063,0.151194355219666,"CD86/CD80/ANXA1",3
"GO:0007041","BP","GO:0007041","lysosomal transport","5/228","106/18670",0.00972082373404376,0.00972082373404376,0.152296871231041,"CLU/SORT1/SCARB2/ADRB2/NCOA4",5
"GO:0042136","BP","GO:0042136","neurotransmitter biosynthetic process","5/228","106/18670",0.00972082373404376,0.00972082373404376,0.152296871231041,"CLU/PTGIS/CD36/ITGB2/DPYD",5
"GO:0050766","BP","GO:0050766","positive regulation of phagocytosis","4/228","69/18670",0.0100827969152848,0.0100827969152848,0.15705482265366,"CD36/ITGA2/ANO6/CD300LF",4
"GO:0043243","BP","GO:0043243","positive regulation of protein-containing complex disassembly","3/228","37/18670",0.0102878310609279,0.0102878310609279,0.159327571179524,"SEMA5A/PLEK/ADRB2",3
"GO:0045086","BP","GO:0045086","positive regulation of interleukin-2 biosynthetic process","2/228","13/18670",0.0105990771881107,0.0105990771881107,0.159562702743684,"CD86/CD80",2
"GO:0045820","BP","GO:0045820","negative regulation of glycolytic process","2/228","13/18670",0.0105990771881107,0.0105990771881107,0.159562702743684,"TIGAR/NUPR1",2
"GO:0060601","BP","GO:0060601","lateral sprouting from an epithelium","2/228","13/18670",0.0105990771881107,0.0105990771881107,0.159562702743684,"FGF10/GLI2",2
"GO:0061478","BP","GO:0061478","response to platelet aggregation inhibitor","2/228","13/18670",0.0105990771881107,0.0105990771881107,0.159562702743684,"ADCY2/AHR",2
"GO:1902285","BP","GO:1902285","semaphorin-plexin signaling pathway involved in neuron projection guidance","2/228","13/18670",0.0105990771881107,0.0105990771881107,0.159562702743684,"SEMA3A/PLXNA4",2
"GO:0045785","BP","GO:0045785","positive regulation of cell adhesion","11/228","403/18670",0.0109283815161391,0.0109283815161391,0.163606179422901,"GLI2/TNFSF13B/VSIR/CD86/CD80/ANXA1/CD36/DOCK1/ITGB2/ITGA2/NOD2",11
"GO:0007190","BP","GO:0007190","activation of adenylate cyclase activity","3/228","38/18670",0.011070689550202,0.011070689550202,0.164820966842205,"ADCY2/GLP1R/ADRB2",3
"GO:0046916","BP","GO:0046916","cellular transition metal ion homeostasis","5/228","110/18670",0.0112922808941923,0.0112922808941923,0.166218005910956,"ATP6V1A/NDFIP1/MT1X/MT1F/NCOA4",5
"GO:0006109","BP","GO:0006109","regulation of carbohydrate metabolic process","7/228","199/18670",0.0113292906396509,0.0113292906396509,0.166218005910956,"MLXIPL/TIGAR/PLEK/SCARB2/NUPR1/SLC35B4/GCGR",7
"GO:0042133","BP","GO:0042133","neurotransmitter metabolic process","6/228","153/18670",0.0113495732161074,0.0113495732161074,0.166218005910956,"CLU/PTGIS/CD36/HNMT/ITGB2/DPYD",6
"GO:0090114","BP","GO:0090114","COPII-coated vesicle budding","4/228","72/18670",0.0116653833488855,0.0116653833488855,0.169919666419044,"SEC23B/CTSC/SEC24D/TMED10",4
"GO:0072524","BP","GO:0072524","pyridine-containing compound metabolic process","3/228","39/18670",0.0118870611690099,0.0118870611690099,0.172166621655021,"KMO/PTGIS/NMNAT1",3
"GO:0050870","BP","GO:0050870","positive regulation of T cell activation","7/228","202/18670",0.012224350201399,0.012224350201399,0.172166621655021,"GLI2/TNFSF13B/VSIR/CD86/CD80/ANXA1/NOD2",7
"GO:0051701","BP","GO:0051701","interaction with host","7/228","202/18670",0.012224350201399,0.012224350201399,0.172166621655021,"CD86/CD80/SCARB2/BCL2L11/ITGA2/TRIM59/MRC1",7
"GO:0030836","BP","GO:0030836","positive regulation of actin filament depolymerization","2/228","14/18670",0.0122668717929202,0.0122668717929202,0.172166621655021,"SEMA5A/PLEK",2
"GO:0045064","BP","GO:0045064","T-helper 2 cell differentiation","2/228","14/18670",0.0122668717929202,0.0122668717929202,0.172166621655021,"CD86/ANXA1",2
"GO:0090110","BP","GO:0090110","COPII-coated vesicle cargo loading","2/228","14/18670",0.0122668717929202,0.0122668717929202,0.172166621655021,"SEC23B/SEC24D",2
"GO:1903624","BP","GO:1903624","regulation of DNA catabolic process","2/228","14/18670",0.0122668717929202,0.0122668717929202,0.172166621655021,"APAF1/NMNAT1",2
"GO:0006623","BP","GO:0006623","protein targeting to vacuole","3/228","40/18670",0.0127371690314004,0.0127371690314004,0.172520055051741,"CLU/SCARB2/NCOA4",3
"GO:0009395","BP","GO:0009395","phospholipid catabolic process","3/228","40/18670",0.0127371690314004,0.0127371690314004,0.172520055051741,"PLA2G4A/ENPP2/IDH1",3
"GO:0044058","BP","GO:0044058","regulation of digestive system process","3/228","40/18670",0.0127371690314004,0.0127371690314004,0.172520055051741,"TYMP/PTGER3/FGF10",3
"GO:0061462","BP","GO:0061462","protein localization to lysosome","3/228","40/18670",0.0127371690314004,0.0127371690314004,0.172520055051741,"CLU/SCARB2/NCOA4",3
"GO:0071526","BP","GO:0071526","semaphorin-plexin signaling pathway","3/228","40/18670",0.0127371690314004,0.0127371690314004,0.172520055051741,"SEMA3A/SEMA5A/PLXNA4",3
"GO:0043367","BP","GO:0043367","CD4-positive, alpha-beta T cell differentiation","4/228","74/18670",0.0128042228358714,0.0128042228358714,0.172520055051741,"CD86/NKX2-3/CD80/ANXA1",4
"GO:0099601","BP","GO:0099601","regulation of neurotransmitter receptor activity","4/228","74/18670",0.0128042228358714,0.0128042228358714,0.172520055051741,"NPTX2/ADRB2/NPTX1/GRIN1",4
"GO:1903036","BP","GO:1903036","positive regulation of response to wounding","4/228","74/18670",0.0128042228358714,0.0128042228358714,0.172520055051741,"PLEK/ANXA1/CD36/ANO6",4
"GO:0030282","BP","GO:0030282","bone mineralization","5/228","114/18670",0.0130286667797004,0.0130286667797004,0.174670787934187,"SNX10/ACVR1/BMPR1B/ADRB2/ANO6",5
"GO:0052126","BP","GO:0052126","movement in host environment","6/228","158/18670",0.0131396801001897,0.0131396801001897,0.175287029997319,"CD86/CD80/SCARB2/ITGA2/TRIM59/MRC1",6
"GO:0022409","BP","GO:0022409","positive regulation of cell-cell adhesion","8/228","255/18670",0.0133272527881975,0.0133272527881975,0.176134611300058,"GLI2/TNFSF13B/VSIR/CD86/CD80/ANXA1/ITGB2/NOD2",8
"GO:0021536","BP","GO:0021536","diencephalon development","4/228","75/18670",0.0133993029494869,0.0133993029494869,0.176134611300058,"FGF10/GLI2/SEMA3A/SEMA5A",4
"GO:0150076","BP","GO:0150076","neuroinflammatory response","4/228","75/18670",0.0133993029494869,0.0133993029494869,0.176134611300058,"CTSC/CLU/ITGB2/NUPR1",4
"GO:0032612","BP","GO:0032612","interleukin-1 production","5/228","115/18670",0.013489382437549,0.013489382437549,0.176457940930636,"ANXA1/CD36/CASP1/NOD2/CARD16",5
"GO:0007187","BP","GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","8/228","256/18670",0.0136173232474514,0.0136173232474514,0.176469143852402,"PTGER3/ADCY2/GLP1R/PTGFR/ANXA1/ADRB2/ADGRE1/GCGR",8
"GO:1900117","BP","GO:1900117","regulation of execution phase of apoptosis","3/228","41/18670",0.0136212120411073,0.0136212120411073,0.176469143852402,"APAF1/PTGIS/NMNAT1",3
"GO:0070555","BP","GO:0070555","response to interleukin-1","7/228","207/18670",0.0138279053192547,0.0138279053192547,0.176809999885194,"IL1R1/KMO/PTGIS/ANXA1/TANK/HNMT/NOD2",7
"GO:0030500","BP","GO:0030500","regulation of bone mineralization","4/228","76/18670",0.014011710897817,0.014011710897817,0.176809999885194,"ACVR1/BMPR1B/ADRB2/ANO6",4
"GO:0010273","BP","GO:0010273","detoxification of copper ion","2/228","15/18670",0.0140412003815078,0.0140412003815078,0.176809999885194,"MT1X/MT1F",2
"GO:0048569","BP","GO:0048569","post-embryonic animal organ development","2/228","15/18670",0.0140412003815078,0.0140412003815078,0.176809999885194,"MYO7A/BCL2L11",2
"GO:0070365","BP","GO:0070365","hepatocyte differentiation","2/228","15/18670",0.0140412003815078,0.0140412003815078,0.176809999885194,"ANXA1/ITGA2",2
"GO:1990169","BP","GO:1990169","stress response to copper ion","2/228","15/18670",0.0140412003815078,0.0140412003815078,0.176809999885194,"MT1X/MT1F",2
"GO:0050670","BP","GO:0050670","regulation of lymphocyte proliferation","7/228","208/18670",0.0141658654126663,0.0141658654126663,0.177550136873565,"FGF10/TNFSF13B/AHR/VSIR/CD86/CD80/ANXA1",7
"GO:0032944","BP","GO:0032944","regulation of mononuclear cell proliferation","7/228","209/18670",0.0145096981966495,0.0145096981966495,0.180551908601165,"FGF10/TNFSF13B/AHR/VSIR/CD86/CD80/ANXA1",7
"GO:0010677","BP","GO:0010677","negative regulation of cellular carbohydrate metabolic process","3/228","42/18670",0.0145393656086446,0.0145393656086446,0.180551908601165,"TIGAR/PLEK/NUPR1",3
"GO:0006809","BP","GO:0006809","nitric oxide biosynthetic process","4/228","77/18670",0.0146416054910225,0.0146416054910225,0.180987494239583,"CLU/PTGIS/CD36/ITGB2",4
"GO:0006911","BP","GO:0006911","phagocytosis, engulfment","5/228","118/18670",0.0149371466236525,0.0149371466236525,0.183797622478011,"CD36/DOCK1/ITGB2/ITGA2/ANO6",5
"GO:0031214","BP","GO:0031214","biomineral tissue development","6/228","163/18670",0.0151189385533666,0.0151189385533666,0.184350953544265,"SNX10/ODAM/ACVR1/BMPR1B/ADRB2/ANO6",6
"GO:0110148","BP","GO:0110148","biomineralization","6/228","163/18670",0.0151189385533666,0.0151189385533666,0.184350953544265,"SNX10/ODAM/ACVR1/BMPR1B/ADRB2/ANO6",6
"GO:0042088","BP","GO:0042088","T-helper 1 type immune response","3/228","43/18670",0.0154917823527159,0.0154917823527159,0.18570628287439,"IL1R1/CD80/ANXA1",3
"GO:0045429","BP","GO:0045429","positive regulation of nitric oxide biosynthetic process","3/228","43/18670",0.0154917823527159,0.0154917823527159,0.18570628287439,"CLU/CD36/ITGB2",3
"GO:1904646","BP","GO:1904646","cellular response to amyloid-beta","3/228","43/18670",0.0154917823527159,0.0154917823527159,0.18570628287439,"CD36/BCL2L11/ADRB2",3
"GO:0002830","BP","GO:0002830","positive regulation of type 2 immune response","2/228","16/18670",0.0159192358503066,0.0159192358503066,0.18570628287439,"CD86/NOD2",2
"GO:0006206","BP","GO:0006206","pyrimidine nucleobase metabolic process","2/228","16/18670",0.0159192358503066,0.0159192358503066,0.18570628287439,"TYMP/DPYD",2
"GO:0043174","BP","GO:0043174","nucleoside salvage","2/228","16/18670",0.0159192358503066,0.0159192358503066,0.18570628287439,"TYMP/TK2",2
"GO:0046134","BP","GO:0046134","pyrimidine nucleoside biosynthetic process","2/228","16/18670",0.0159192358503066,0.0159192358503066,0.18570628287439,"TYMP/TK2",2
"GO:0060572","BP","GO:0060572","morphogenesis of an epithelial bud","2/228","16/18670",0.0159192358503066,0.0159192358503066,0.18570628287439,"FGF10/GLI2",2
"GO:0061548","BP","GO:0061548","ganglion development","2/228","16/18670",0.0159192358503066,0.0159192358503066,0.18570628287439,"SEMA3A/UNC5C",2
"GO:1990000","BP","GO:1990000","amyloid fibril formation","2/228","16/18670",0.0159192358503066,0.0159192358503066,0.18570628287439,"CLU/CD36",2
"GO:0090382","BP","GO:0090382","phagosome maturation","3/228","44/18670",0.0164785927862318,0.0164785927862318,0.188237725366255,"ATP6V1A/MYO7A/ATP6V1B2",3
"GO:1902667","BP","GO:1902667","regulation of axon guidance","3/228","44/18670",0.0164785927862318,0.0164785927862318,0.188237725366255,"SEMA3A/SEMA5A/PLXNA4",3
"GO:1904407","BP","GO:1904407","positive regulation of nitric oxide metabolic process","3/228","44/18670",0.0164785927862318,0.0164785927862318,0.188237725366255,"CLU/CD36/ITGB2",3
"GO:0015748","BP","GO:0015748","organophosphate ester transport","5/228","121/18670",0.0164855070418415,0.0164855070418415,0.188237725366255,"PLEKHA8P1/SCARB2/PLSCR2/PITPNA/ANO6",5
"GO:0048675","BP","GO:0048675","axon extension","5/228","121/18670",0.0164855070418415,0.0164855070418415,0.188237725366255,"SEMA3A/LIMK1/SEMA5A/ALCAM/PLXNA4",5
"GO:0048194","BP","GO:0048194","Golgi vesicle budding","4/228","80/18670",0.0166377143879697,0.0166377143879697,0.188470543467066,"SEC23B/CTSC/SEC24D/TMED10",4
"GO:0048871","BP","GO:0048871","multicellular organismal homeostasis","12/228","486/18670",0.0166457772960561,0.0166457772960561,0.188470543467066,"PRKAR2B/MLXIPL/PTGER3/ADCY2/SNX10/DECR1/RAB3D/LIPA/CD36/DCSTAMP/NOD2/ADRB2",12
"GO:1903409","BP","GO:1903409","reactive oxygen species biosynthetic process","5/228","122/18670",0.0170244471558213,0.0170244471558213,0.191951485218686,"CLU/PTGIS/CD36/ITGB2/GRIN1",5
"GO:0110110","BP","GO:0110110","positive regulation of animal organ morphogenesis","4/228","81/18670",0.0173390331480418,0.0173390331480418,0.19468388096047,"FGF10/ACVR1/GATA5/HOXB7",4
"GO:0048483","BP","GO:0048483","autonomic nervous system development","3/228","45/18670",0.0174999059872279,0.0174999059872279,0.195266999974899,"SEMA3A/HOXB2/PLXNA4",3
"GO:0006740","BP","GO:0006740","NADPH regeneration","2/228","17/18670",0.017898203728168,0.017898203728168,0.195266999974899,"TIGAR/IDH1",2
"GO:0017121","BP","GO:0017121","plasma membrane phospholipid scrambling","2/228","17/18670",0.017898203728168,0.017898203728168,0.195266999974899,"PLSCR2/ANO6",2
"GO:0031649","BP","GO:0031649","heat generation","2/228","17/18670",0.017898203728168,0.017898203728168,0.195266999974899,"PTGER3/ADRB2",2
"GO:0051969","BP","GO:0051969","regulation of transmission of nerve impulse","2/228","17/18670",0.017898203728168,0.017898203728168,0.195266999974899,"TYMP/ITGA2",2
"GO:0061687","BP","GO:0061687","detoxification of inorganic compound","2/228","17/18670",0.017898203728168,0.017898203728168,0.195266999974899,"MT1X/MT1F",2
"GO:0097501","BP","GO:0097501","stress response to metal ion","2/228","17/18670",0.017898203728168,0.017898203728168,0.195266999974899,"MT1X/MT1F",2
"GO:0048732","BP","GO:0048732","gland development","11/228","434/18670",0.0180326399467483,0.0180326399467483,0.19543389213374,"FGF10/GLI2/SEMA3A/HOXA9/NKX2-3/HOXB3/ANXA1/CCDC40/BCL2L11/ITGA2/WNT7B",11
"GO:0046209","BP","GO:0046209","nitric oxide metabolic process","4/228","82/18670",0.0180585496813422,0.0180585496813422,0.19543389213374,"CLU/PTGIS/CD36/ITGB2",4
"GO:0046717","BP","GO:0046717","acid secretion","5/228","124/18670",0.018137130186446,0.018137130186446,0.195499171693902,"PTGER3/SNX10/PLA2G4A/KMO/ANXA1",5
"GO:0014075","BP","GO:0014075","response to amine","3/228","46/18670",0.0185558102549659,0.0185558102549659,0.196399996462992,"HNMT/ITGA2/GRIN1",3
"GO:0050706","BP","GO:0050706","regulation of interleukin-1 beta secretion","3/228","46/18670",0.0185558102549659,0.0185558102549659,0.196399996462992,"CASP1/NOD2/CARD16",3
"GO:1904036","BP","GO:1904036","negative regulation of epithelial cell apoptotic process","3/228","46/18670",0.0185558102549659,0.0185558102549659,0.196399996462992,"SEMA5A/CAST/NUPR1",3
"GO:0010634","BP","GO:0010634","positive regulation of epithelial cell migration","6/228","171/18670",0.0187015292706848,0.0187015292706848,0.196399996462992,"FGF10/SEMA5A/ANXA1/ENPP2/DOCK1/ITGA2",6
"GO:0030326","BP","GO:0030326","embryonic limb morphogenesis","5/228","125/18670",0.018711057317903,0.018711057317903,0.196399996462992,"GLI2/HOXA9/WNT9A/BCL2L11/HOXA10",5
"GO:0035113","BP","GO:0035113","embryonic appendage morphogenesis","5/228","125/18670",0.018711057317903,0.018711057317903,0.196399996462992,"GLI2/HOXA9/WNT9A/BCL2L11/HOXA10",5
"GO:0006869","BP","GO:0006869","lipid transport","10/228","380/18670",0.0187308824751716,0.0187308824751716,0.196399996462992,"APOL4/PLA2G4A/CLU/PLEKHA8P1/ANXA1/CD36/SCARB2/PLSCR2/PITPNA/ANO6",10
"GO:0015711","BP","GO:0015711","organic anion transport","12/228","495/18670",0.0189223639877549,0.0189223639877549,0.197638726269492,"PLA2G4A/KMO/PLEKHA8P1/ANXA1/CD36/SCARB2/SLC38A10/PLSCR2/EMB/PITPNA/ANO6/SLC35B4",12
"GO:0030900","BP","GO:0030900","forebrain development","10/228","381/18670",0.0190372720874959,0.0190372720874959,0.198071190993657,"FGF10/GLI2/SEMA3A/EFNA2/SEMA5A/APAF1/TACC1/GRIN1/WNT7B/PLXNA4",10
"GO:0007188","BP","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","7/228","221/18670",0.0191123903795665,0.0191123903795665,0.198087932678907,"PTGER3/ADCY2/GLP1R/PTGFR/ADRB2/ADGRE1/GCGR",7
"GO:0070663","BP","GO:0070663","regulation of leukocyte proliferation","7/228","222/18670",0.0195371840859654,0.0195371840859654,0.199364429566058,"FGF10/TNFSF13B/AHR/VSIR/CD86/CD80/ANXA1",7
"GO:1905897","BP","GO:1905897","regulation of response to endoplasmic reticulum stress","4/228","84/18670",0.0195526730747592,0.0195526730747592,0.199364429566058,"CLU/BCL2L11/USP25/NUPR1",4
"GO:0043370","BP","GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation","3/228","47/18670",0.0196463737515017,0.0196463737515017,0.199364429566058,"CD86/CD80/ANXA1",3
"GO:0046638","BP","GO:0046638","positive regulation of alpha-beta T cell differentiation","3/228","47/18670",0.0196463737515017,0.0196463737515017,0.199364429566058,"CD86/CD80/ANXA1",3
"GO:0099024","BP","GO:0099024","plasma membrane invagination","5/228","127/18670",0.0198945286418574,0.0198945286418574,0.199364429566058,"CD36/DOCK1/ITGB2/ITGA2/ANO6",5
"GO:0034199","BP","GO:0034199","activation of protein kinase A activity","2/228","18/18670",0.0199753813217554,0.0199753813217554,0.199364429566058,"PRKAR2B/ADCY2",2
"GO:0060192","BP","GO:0060192","negative regulation of lipase activity","2/228","18/18670",0.0199753813217554,0.0199753813217554,0.199364429566058,"SORT1/ANXA1",2
"GO:0150078","BP","GO:0150078","positive regulation of neuroinflammatory response","2/228","18/18670",0.0199753813217554,0.0199753813217554,0.199364429566058,"CTSC/NUPR1",2
"GO:1900543","BP","GO:1900543","negative regulation of purine nucleotide metabolic process","2/228","18/18670",0.0199753813217554,0.0199753813217554,0.199364429566058,"TIGAR/NUPR1",2
"GO:2000479","BP","GO:2000479","regulation of cAMP-dependent protein kinase activity","2/228","18/18670",0.0199753813217554,0.0199753813217554,0.199364429566058,"PRKAR2B/ADRB2",2
"GO:0009897","CC","GO:0009897","external side of plasma membrane","17/242","393/19717",7.81779184519076e-06,7.81779184519076e-06,0.00209845991634068,"ULBP1/CD86/IL1R1/CD80/ULBP3/ANXA1/CD36/ITGB2/ITGA2/ALCAM/ADGRE1/ATP6AP2/MAP3K5/TRGV9/TRGV5/TRGV4/TRGV3",17
"GO:0030135","CC","GO:0030135","coated vesicle","11/242","289/19717",0.000929208448312524,0.000929208448312524,0.0981615394314572,"SPG21/SEC23B/CTSC/VWF/HIP1/SORT1/KDELR2/SCARB2/SEC24D/ADRB2/TMED10",11
"GO:0098802","CC","GO:0098802","plasma membrane signaling receptor complex","11/242","295/19717",0.00109709955835158,0.00109709955835158,0.0981615394314572,"ACVR1/BMPR1B/ITGB2/ITGA2/ALCAM/GRIN1/TRGV9/TRGV5/TRGV4/TRGV3/IL10RB",11
"GO:0005798","CC","GO:0005798","Golgi-associated vesicle","8/242","178/19717",0.00163585988492367,0.00163585988492367,0.109774808067246,"SPG21/SEC23B/CTSC/CNGA4/SORT1/KDELR2/SEC24D/TMED10",8
"GO:0005765","CC","GO:0005765","lysosomal membrane","11/242","354/19717",0.00449598264806527,0.00449598264806527,0.194483647312036,"RAB3D/ATP6V1A/SORT1/MYO7A/SCARB2/ATP6V1B2/PIP4P2/PI4K2A/BRI3/CLCN5/SLC35F6",11
"GO:0098852","CC","GO:0098852","lytic vacuole membrane","11/242","355/19717",0.00459084592405376,0.00459084592405376,0.194483647312036,"RAB3D/ATP6V1A/SORT1/MYO7A/SCARB2/ATP6V1B2/PIP4P2/PI4K2A/BRI3/CLCN5/SLC35F6",11
