"","gene_names","ID","CpG_logFC","Gene_logFC","Gene_P.value","AveExpr","Gene_log2_P.value"
"848","CLPB","11_72135029","NA",0.0838218799833808,0.622664463230591,16.7189181437349,0.683473150960397
"849","CLPS","6_35764924","NA",-0.585225485669737,0.0162327699758917,0.064834694533656,5.94494698597618
"850","CLPSL1","6_35744167","NA",0.170535642707404,0.58531075728966,0.0619878087414534,0.772725301020513
"851","CLPSL2","6_35744167","NA",-0.502625642849836,0.18001840380599,0.0816896473966637,2.47378368987468
"852","CLPTM1L","5_1335787","NA",-0.0688458897255231,0.576374015375162,26.0989970428121,0.794922798816778
"853","CMPK1","1_47792295","NA",-0.132652507862455,0.412817694207093,32.6478990151532,1.27642328595337
"854","CMPK2","2_7004499","NA",-0.529211430842047,0.0925208493617329,8.27365147378596,3.43407767948225
"855","CMPK2","2_7006566","NA",-0.529211430842047,0.0925208493617329,8.27365147378596,3.43407767948225
"856","CMSS1","3_99831381","DOWN",-0.0369705398933817,0.864435941273998,7.460465509936,0.210169037475001
"857","CMSS1","3_99536568","NA",-0.0369705398933817,0.864435941273998,7.460465509936,0.210169037475001
"858","CMTM4","16_66721089","NA",-0.0413604483965244,0.934402563176247,10.4688522610205,0.0978838631816445
"859","CMTM7","3_32432603","NA",0.0682764026408593,0.803413777725963,21.320886433915,0.315784892544952
"860","CNDP2","18_72162045","NA",0.039985926622629,0.816004689966506,28.9806052392588,0.293350650813171
"861","CNFN","19_42890785","NA",-0.36702306026904,0.56032297859143,0.344694491747901,0.835669436836237
"862","CNGA3","2_98960936","DOWN",-0.688422400524959,0.0281858421099126,0.0831718449978362,5.14888551817477
"863","CNIH3","1_224617641","NA",-0.145260037101976,0.627703498079433,1.54519677641154,0.671844846062292
"864","CNIH4","1_224543448","NA",0.184154671871097,0.385558947686624,10.6658974616674,1.37497664581391
"865","CNKSR3","6_154830412","NA",-0.194776332460754,0.72528688637742,4.47992726796636,0.463376330537109
"866","CNN1","19_11645937","NA",-0.678345278545465,0.193955069183243,0.213017373679929,2.36620561244441
"867","CNNM4","2_97425684","NA",-0.198552870369308,0.275540046165757,14.38588035457,1.85966608387256
"868","CNOT3","19_54622003","NA",-0.0813571462937901,0.541672784417349,25.2253794724987,0.884506488428564
"869","CNOT6L","4_78737833","NA",-0.186254750412029,0.343333427638489,30.5690372714856,1.54231776704015
"870","CNOT8","5_154222767","NA",0.0318202793037559,0.871146269311892,31.3414287900934,0.199013120846064
"871","CNP","17_40117012","NA",-0.101740732399249,0.524625120466424,24.261621513344,0.930641205498994
"872","CNPPD1","2_220040597","NA",-0.0494457183489549,0.777139473123528,20.4129651839118,0.363754552719808
"873","CNPY1","7_155317120","NA",-0.678279963286943,0.0658654364560542,0.0795840758041827,3.92433459456636
"874","CNPY2","12_56705304","NA",-0.0752990717547268,0.633135887137301,9.14920564264758,0.659412922785711
"875","COA6","1_234505996","NA",-0.113147087868727,0.534065856675609,4.48796907796792,0.904910440538071
"876","COASY","17_40708905","NA",0.0679565033973439,0.652746363137198,18.1867015313012,0.615405580493321
"877","COBLL1","2_165693725","NA",-0.442653743405265,0.553581958274665,7.78721726796987,0.853131169853142
"878","COL12A1","6_75904747","NA",-0.634806402939933,0.431915698393782,0.446220969829696,1.21117834124293
"879","COL1A1","17_48277540","NA",-0.785462030802557,0.383027949816382,1.95066856716134,1.3844784244336
"880","COL28A1","7_7575276","DOWN",0.686988027163332,0.244592577042391,0.435771086960003,2.03154747363298
"881","COL8A1","3_99355490","NA",-0.370302868241146,0.593953627818005,0.333192615769527,0.75157779606424
"882","COLCA1","11_111166856","DOWN",-0.288207532326197,0.57019257060499,0.303207698964761,0.810478853263489
"883","COLCA1","11_111166856","DOWN",-0.288207532326197,0.57019257060499,0.303207698964761,0.810478853263489
"884","COLCA2","11_111166856","DOWN",0.0491730730237663,0.931022032018564,0.129728534040781,0.103112786278558
"885","COLCA2","11_111166856","DOWN",0.0491730730237663,0.931022032018564,0.129728534040781,0.103112786278558
"886","COMMD2","3_149469804","NA",-0.0301255932711921,0.850057880965144,11.8261833016298,0.234367016297763
"887","COMMD3","10_22604011","NA",0.0438424572944962,0.888692287243087,11.4618480261677,0.170244127482118
"888","COMMD3-BMI1","10_22604011","NA",0.116497654261212,0.86223010516281,0.139059820053485,0.213855159127106
"889","COPZ1","12_54689885","NA",0.181168757086611,0.0676379181803124,27.3549976073994,3.88602393388786
"890","COPZ2","17_46109003","NA",-0.500447536016601,0.451037441257153,0.772811172950195,1.14868089627595
"891","CORO1B","11_67206591","DOWN",0.224164810408682,0.389334931096712,19.7601976491313,1.36091630591956
"892","CORO1B","11_67206591","DOWN",0.224164810408682,0.389334931096712,19.7601976491313,1.36091630591956
"893","COX18","4_73932444","NA",0.0309361700647832,0.804046281428095,9.129195746732,0.31464954862607
"894","COX4I2","20_30221705","DOWN",-0.315502770392509,0.550494522010269,0.130042353158315,0.861199887333759
"895","COX6CP7","19_49996008","NA",0.00842398892606422,0.988120304844561,0.0999319341358205,0.017241392514202
"896","COX7A2","6_75954895","NA",-0.0335576396392732,0.848587044501619,14.3807605718122,0.236865441919736
"897","COX8A","11_63736782","NA",0.0956148075567986,0.671578414474114,13.7288637201734,0.574372234224703
"898","CPED1","7_120624850","DOWN",1.58804987526094,0.0100526948350224,1.78197283399274,6.63627389195562
"899","CPNE9","3_9744800","NA",-0.376059069305945,0.279119735042042,1.25184124367095,1.8410439617384
"900","CPQ","8_97655976","NA",0.0686862544679352,0.789912665364254,9.02608374481011,0.340234940598775
"901","CPSF1","8_145626838","NA",-0.0634204662539561,0.815283096055386,47.0637608877078,0.294626992160086
"902","CPSF3","2_9560382","NA",-0.0118520462798521,0.937842175735663,19.6883954625158,0.0925829348769381
"903","CPT1C","19_50180194","DOWN",-0.0734359418127148,0.874265843416112,0.473694282964702,0.193856059256626
"904","CPT1C","19_50180194","DOWN",-0.0734359418127148,0.874265843416112,0.473694282964702,0.193856059256626
"905","CR1","1_207659875","NA",-0.28066415811351,0.712232596475912,8.64901130567918,0.48957963040514
"906","CR1L","1_207816343","NA",-0.499504358840324,0.459605341033606,0.808989742936232,1.12153253137261
"907","CR2","1_207626422","NA",-0.643510670560151,0.24107763289738,1.14430825892804,2.05243029050408
"908","CRABP2","1_156668090","NA",0.0141634479649757,0.973377453623162,0.773961713665026,0.0389287370808611
"909","CRB2","9_126112586","NA",0.0923315600146184,0.784950533619071,3.25559604983887,0.349326354451331
"910","CREB3","9_35731768","NA",0.109157594854909,0.405007986014621,7.45523921444223,1.30397773930961
"911","CREB3L3","19_4151586","NA",-0.571845787788967,0.53405105294073,0.407765205481189,0.904950431057285
"912","CREG1","1_167521892","NA",0.425451505348372,0.0220189960800234,41.5503101261947,5.50510749668483
"913","CREG2","2_102003700","NA",0.183131993773305,0.84029973667636,0.323456140144144,0.251024062849192
"914","CRELD1","3_9973721","DOWN",-0.15682919280447,0.56112277206852,11.0298244243981,0.833611631939153
"915","CRIM1","2_36577978","NA",-0.280786302507204,0.531257789402964,10.6938413599688,0.912516005524923
"916","CRK","17_1354524","NA",0.166150033425351,0.24646548755113,16.2256818865078,2.02054245406418
"917","CRLF1","19_18698847","NA",-0.115608672199526,0.559728634137695,2.03232458623067,0.837200541058077
"918","CRTC3","15_91068188","NA",-0.0641412806817856,0.72550447246837,23.0270689205312,0.462943586883352
"919","CRYBA2","2_219840370","DOWN",-0.000695389837764182,0.998545316692042,0.0678150968743199,0.00210019232243433
"920","CS","12_56691696","NA",-0.050673045333788,0.631274134866231,51.6165520251436,0.663661453979193
"921","CSNK1G2","19_1937554","NA",-0.101316896332394,0.588734160595573,28.0317881265605,0.764311754153642
"922","CSNK2B","6_31629077","NA",-0.122777504044047,0.258981394521944,15.9637976938561,1.94907963788318
"923","CSNK2B-LY6G5B","6_31629077","NA",0,1,0,0
"924","CSNK2B-LY6G5B","6_31635460","NA",0,1,0,0
"925","CSRNP1","3_39187520","NA",-0.411723913118338,0.176230186326407,21.1208925676309,2.50446703139292
"926","CSTF1","20_54962085","NA",-0.142458809230545,0.344423941017258,13.1604119291339,1.53774266647776
"927","CTA-384D8.31","22_50973923","DOWN",0,1,0,0
"928","CTA-384D8.31","22_50973923","DOWN",0,1,0,0
"929","CTA-384D8.31","22_50973923","DOWN",0,1,0,0
"930","CTA-384D8.34","22_50973923","DOWN",0,1,0,0
"931","CTA-384D8.34","22_50973923","DOWN",0,1,0,0
"932","CTA-384D8.34","22_50973923","DOWN",0,1,0,0
"933","CTA-384D8.35","22_50973923","DOWN",0,1,0,0
"934","CTA-384D8.35","22_50973923","DOWN",0,1,0,0
"935","CTA-384D8.35","22_50973923","DOWN",0,1,0,0
"936","CTA-397H3.3","8_56986793","NA",0,1,0,0
"937","CTB-11I22.1","5_158632136","NA",0,1,0,0
"938","CTB-133G6.2","19_7448463","DOWN",0,1,0,0
"939","CTB-147C22.9","19_51470971","NA",0,1,0,0
"940","CTB-175E5.7","17_42271520","NA",0,1,0,0
"941","CTB-191K22.6","19_50867061","NA",0,1,0,0
"942","CTB-25B13.12","19_1442968","DOWN",0,1,0,0
"943","CTB-25B13.12","19_1442968","DOWN",0,1,0,0
"944","CTB-25B13.12","19_1442968","DOWN",0,1,0,0
"945","CTB-25B13.12","19_1442968","DOWN",0,1,0,0
"946","CTB-25B13.6","19_1477541","NA",0,1,0,0
"947","CTB-31O20.2","19_1872080","NA",0,1,0,0
"948","CTB-31O20.3","19_1808658","NA",0,1,0,0
"949","CTB-31O20.4","19_1808658","NA",0,1,0,0
"950","CTB-31O20.6","19_1847648","NA",0,1,0,0
"951","CTB-31O20.8","19_1858038","NA",0,1,0,0
"952","CTB-31O20.9","19_1872080","NA",0,1,0,0
"953","CTB-33G10.6","19_50180194","DOWN",0,1,0,0
"954","CTB-33G10.6","19_50180194","DOWN",0,1,0,0
"955","CTB-58E17.3","17_36859129","NA",0,1,0,0
"956","CTB-59C6.3","19_42567778","NA",0,1,0,0
"957","CTC-235G5.1","5_75371107","DOWN",0,1,0,0
"958","CTC-235G5.2","5_75371107","DOWN",0,1,0,0
"959","CTC-235G5.3","5_75371107","DOWN",0,1,0,0
"960","CTC-236F12.4","5_55775787","NA",0,1,0,0
"961","CTC-246B18.10","19_39826841","NA",0,1,0,0
"962","CTC-260F20.3","19_19622779","NA",0,1,0,0
"963","CTC-338M12.2","5_180609719","NA",0,1,0,0
"964","CTC-338M12.4","5_180674203","NA",0,1,0,0
"965","CTC-338M12.4","5_180666405","NA",0,1,0,0
"966","CTC-338M12.5","5_180609719","NA",0,1,0,0
"967","CTC-338M12.6","5_180621414","NA",0,1,0,0
"968","CTC-366B18.2","5_74891122","NA",0,1,0,0
"969","CTC-378H22.1","19_42628923","NA",0,1,0,0
"970","CTC-444N24.13","19_57860073","NA",0,1,0,0
"971","CTC-444N24.6","19_57786719","NA",0,1,0,0
"972","CTC-459M5.1","5_111507498","NA",0,1,0,0
"973","CTC-487M23.8","5_112196833","NA",0,1,0,0
"974","CTC-498J12.3","5_68431573","NA",0,1,0,0
"975","CTC-512J12.4","19_44947526","NA",0,1,0,0
"976","CTC-524C5.5","17_5371077","NA",0,1,0,0
"977","CTC-550B14.6","19_55539624","NA",0,1,0,0
"978","CTD-2033D24.1","17_53628128","NA",0,1,0,0
"979","CTD-2047H16.4","17_78388411","NA",0,1,0,0
"980","CTD-2061E19.1","5_90642268","NA",0,1,0,0
"981","CTD-2061E19.6","5_90642268","NA",0,1,0,0
"982","CTD-2105E13.15","19_55887030","DOWN",0,1,0,0
"983","CTD-2105E13.15","19_55887030","DOWN",0,1,0,0
"984","CTD-2132N18.3","17_40305744","DOWN",0,1,0,0
"985","CTD-2132N18.3","17_40273015","NA",0,1,0,0
"986","CTD-2140B24.4","12_133706248","NA",0,1,0,0
"987","CTD-2284J15.1","8_87346737","NA",0,1,0,0
"988","CTD-2342J14.6","19_11480456","NA",0,1,0,0
"989","CTD-2369P2.4","19_10360796","NA",0,1,0,0
"990","CTD-2377D24.4","17_46807448","NA",0,1,0,0
"991","CTD-2503I6.1","14_30117677","NA",0,1,0,0
"992","CTD-2521M24.10","19_17569886","NA",0,1,0,0
"993","CTD-2531D15.4","11_62191224","NA",0,1,0,0
"994","CTD-2531D15.5","11_62158091","NA",0,1,0,0
"995","CTD-2532N20.1","8_66750768","NA",0,1,0,0
"996","CTD-2538C1.2","19_33182555","NA",0,1,0,0
"997","CTD-2540B15.7","19_33791325","NA",0,1,0,0
"998","CTD-2540B15.9","19_33791325","NA",0,1,0,0
"999","CTD-2541M15.1","8_6563788","NA",0,1,0,0
"1000","CTD-2545G14.7","17_7133292","NA",0,1,0,0
"1001","CTD-2547H18.1","11_76685683","NA",0,1,0,0
"1002","CTD-2561B21.7","17_78971085","NA",0,1,0,0
"1003","CTD-2568A17.5","19_51319574","NA",0,1,0,0
"1004","CTD-2587H24.4","19_55663151","NA",0,1,0,0
"1005","CTD-2587H24.5","19_55663151","NA",0,1,0,0
"1006","CTD-2622I13.3","19_4061869","DOWN",0,1,0,0
"1007","CTD-2649C14.1","16_22009190","NA",0,1,0,0
"1008","CTD-2659N19.10","19_12878441","NA",0,1,0,0
"1009","CTD-2659N19.9","19_12878441","NA",0,1,0,0
"1010","CTD-3018O17.3","19_52900677","NA",0,1,0,0
"1011","CTD-3064H18.1","19_37996982","NA",0,1,0,0
"1012","CTDNEP1","17_7133292","NA",-0.00868949088279791,0.951174613925017,29.6331380243365,0.0722178836444347
"1013","CTDNEP1","17_7148159","NA",-0.00868949088279791,0.951174613925017,29.6331380243365,0.0722178836444347
"1014","CTDSP1","2_219261830","NA",0.0394614665338695,0.807554334205703,34.3921729440083,0.30836876380897
"1015","CTLA4","2_204732361","NA",-0.303004666466439,0.585395349142155,1.06708202474594,0.7725168110406
"1016","CTNND1","11_57520074","NA",0.276511631417422,0.364812506836053,27.382941460777,1.45477290474585
"1017","CTRL","16_67962056","NA",-0.113615718179663,0.648851538461761,0.919934465391326,0.624039677104481
"1018","CTSA","20_44517051","NA",0.290858024120944,0.351767942903376,55.1101255321306,1.50730408087115
"1019","CTSK","1_150769819","NA",0.192504475627171,0.386426386767198,5.64206193715871,1.37173448425811
"1020","CTU1","19_51608596","NA",-0.234801953742127,0.349383760034741,3.58613473182915,1.5171155440507
"1021","CUEDC1","17_56024765","NA",0.565158745906261,0.311617360220768,3.73800738160159,1.68215248662657
"1022","CUL4B","X_119708048","NA",-0.084098255774717,0.601092981945332,26.1463944815228,0.734339918899987
"1023","CX3CR1","3_39322053","NA",0.413658108965653,0.555613543331011,12.9514736551193,0.84784632879637
"1024","CXCL1","4_74730417","NA",-0.661403930236234,0.396235929511938,0.87516735488531,1.33556838937353
"1025","CXCL10","4_76940599","DOWN",0.239762933309092,0.708140271516866,0.463022765696977,0.49789293093874
"1026","CXCL11","4_76958495","NA",0.0174170252891637,0.978058685374951,0.14667992618117,0.0320070626757737
"1027","CXCL2","4_74964374","NA",-0.465549325776446,0.458000345128556,4.12355379554157,1.12657940941434
"1028","CXCR3","X_70834801","NA",-0.224941812368453,0.664645285112101,1.8733932207943,0.589343501555117
"1029","CXorf65","X_70321947","NA",-0.942021976054664,0.00428558446581472,3.01648457792492,7.86629231289564
"1030","CYB5A","18_71951773","DOWN",-0.0701646774618983,0.728036467441821,8.07925334563303,0.457917377870271
"1031","CYP1B1","2_38297044","DOWN",-0.42391602538669,0.63993269655353,3.76341874325332,0.644007913922109
"1032","CYP1B1-AS1","2_38297044","DOWN",0.0139827408502917,0.982094418935977,0.729122876278527,0.0260663624222638
"1033","CYP20A1","2_204102624","NA",0.0173491996174704,0.906654754141788,20.9133742439351,0.141374804672164
"1034","CYP21A2","6_31994705","DOWN",-0.00220695344744692,0.996995409655703,0.179102459232466,0.00434123267331816
"1035","CYP2W1","7_1021719","NA",-0.252580919343366,0.563317516328315,0.567823485296066,0.827979762086583
"1036","CYP4F3","19_15746046","NA",-1.59983944952135,0.11507704269177,2.31607601994154,3.11932804333029
"1037","DACT3","19_47162477","NA",-0.234071176285176,0.604718011817637,0.495093467408536,0.725665543890321
"1038","DACT3-AS1","19_47162477","NA",-0.0949216373044107,0.795312199274585,0.648578943437767,0.330406794326979
"1039","DAG1","3_49494646","NA",0.200815182140938,0.424439541601621,11.0008133202658,1.23636902813703
"1040","DAP3","1_155649989","NA",0.0342343674099554,0.734394023290645,25.6452844427207,0.445373777154206
"1041","DAZAP1","19_1397247","NA",0.0165129733551517,0.887509134200923,44.0296335017064,0.17216612715895
"1042","DAZAP1","19_1426729","NA",0.0165129733551517,0.887509134200923,44.0296335017064,0.17216612715895
"1043","DBNDD2","20_44022652","NA",-0.256310392354453,0.43990710793566,0.919988900991105,1.18472918265801
"1044","DBR1","3_137889811","NA",-0.0505191102123419,0.719426134777059,8.90480402253586,0.475081525310651
"1045","DBX1","11_20179621","DOWN",-0.0165268126593654,0.945313329542702,0.0597881284312468,0.0811354967137778
"1046","DBX1","11_20179621","DOWN",-0.0165268126593654,0.945313329542702,0.0597881284312468,0.0811354967137778
"1047","DCAF4L1","4_41982202","NA",-0.230154097492196,0.473186408585652,1.25189431260186,1.07951945939158
"1048","DCDC1","11_31391102","NA",1.56359910244566,0.0110593077056799,0.167859769914507,6.49859511169238
"1049","DCSTAMP","8_105347516","DOWN",1.91876610873396,0.00486841403641561,0.14379932134972,7.68233241675777
"1050","DDAH2","6_31682145","NA",-0.208923552103725,0.416887481524253,14.8962422063659,1.26227004395488
"1051","DDIT4","10_74033250","NA",0.257837988999312,0.701499582404515,7.76079096762142,0.511485849863448
"1052","DDIT4L","4_101109861","UP",-2.86757285003339,0.0397956720379501,0.437740813890663,4.65124465018425
"1053","DDN","12_49388940","NA",-0.825666466334591,0.0788799394569512,0.962205945045311,3.66419774537622
"1054","DDR1","6_30864617","DOWN",0.0213172185354296,0.974575968946869,2.55332142910059,0.037153445832011
"1055","DDR1","6_30864617","DOWN",0.0213172185354296,0.974575968946869,2.55332142910059,0.037153445832011
"1056","DDX23","12_49242128","NA",-0.111158060109666,0.361555664135961,31.5760263808302,1.46771031716958
"1057","DDX25","11_125770135","NA",-0.638529455796195,0.249514569354527,0.221722438841828,2.00280403675228
"1058","DDX39B","6_31509720","NA",0.0164708358805417,0.904498643192559,74.4858793725128,0.14480975617665
"1059","DDX39B","6_31497462","NA",0.0164708358805417,0.904498643192559,74.4858793725128,0.14480975617665
"1060","DDX39B-AS1","6_31509720","NA",0.078457850250206,0.824138160119779,0.211730923226016,0.279041881008868
"1061","DDX47","12_12951096","DOWN",0.0347274416534971,0.870852698571889,6.56009408616913,0.199499381817018
"1062","DDX51","12_132626183","DOWN",-0.142018406014949,0.399713479647165,14.8278912107745,1.32296186890857
"1063","DDX56","7_44608506","NA",0.0130346333491369,0.926791161261219,21.5460251964446,0.109683809494956
"1064","DDX59","1_200638875","NA",-0.0509621133280014,0.677956979854853,11.8033022643314,0.560734365654362
"1065","DEGS1","1_224357606","DOWN",0.121538734167303,0.432603025201733,15.9230926732425,1.2088843407565
"1066","DENND1A","9_126682622","NA",0.245925912436165,0.188463618108916,26.459624245557,2.40764204905804
"1067","DENND3","8_142136544","NA",-0.248736935461494,0.178076922414501,69.0327370647514,2.48942753002221
"1068","DENND3","8_142123526","NA",-0.248736935461494,0.178076922414501,69.0327370647514,2.48942753002221
"1069","DENND5A","11_9286200","NA",-0.0609816026732899,0.735790800115977,44.9659256627244,0.442632457051649
"1070","DERL2","17_5384556","NA",-0.018848725087528,0.851754399469631,12.8690434297994,0.231490600758723
"1071","DERL3","22_24179510","DOWN",-0.221954193259021,0.564090974458275,10.5551370584534,0.826000241100865
"1072","DES","2_220282394","DOWN",0.79032499340103,0.340389031314918,0.45728524478305,1.55474354647257
"1073","DEXI","16_11035245","NA",0.0330608954307783,0.886158653906237,3.01302836161981,0.174363079275387
"1074","DGAT2L6","X_69394808","NA",-0.695087098112153,0.133459453516437,0.373724382409956,2.90552659339226
"1075","DGKA","12_56320429","NA",-0.0874629897631909,0.746173968765996,28.1516379468,0.422416064117925
"1076","DGKA","12_56324082","NA",-0.0874629897631909,0.746173968765996,28.1516379468,0.422416064117925
"1077","DGKA","12_56328877","NA",-0.0874629897631909,0.746173968765996,28.1516379468,0.422416064117925
"1078","DHCR7","11_71158066","NA",-0.208434781884884,0.55985847191661,8.07161610344717,0.836865924270176
"1079","DHFRL1","3_93780765","NA",0,1,0,0
"1080","DHFRP2","6_31318713","NA",0.530117273032258,0.292643751874994,0.0742671400750426,1.7727826183214
"1081","DHH","12_49478178","NA",-0.386482750640671,0.440276679411104,0.266628520819271,1.18351766530476
"1082","DHRS11","17_34953799","NA",0.200105929438803,0.528829568487081,6.21714303126583,0.919125250271187
"1083","DHRS12","13_52377096","NA",0.085769966999488,0.690437921939835,6.97568971197802,0.534416388927765
"1084","DHRS7B","17_21019708","NA",0.214614922134655,0.225770958230623,9.18985121543364,2.14706817614279
"1085","DHX33","17_5371077","NA",-0.104575071348734,0.536693035717776,16.2899170436437,0.89783092747811
"1086","DHX58","17_40256293","DOWN",-0.238813954868029,0.307945775248164,8.49410378664658,1.69925175912213
"1087","DIRAS3","1_68516578","NA",0.309265140863684,0.760817850431583,0.22147990228696,0.394376999547176
"1088","DKKL1","19_49863362","NA",0.209099165996749,0.715888047598461,0.0890011457806123,0.48219410209445
"1089","DLEU7-AS1","13_51381938","NA",0,1,0,0
"1090","DLG4","17_7114907","NA",-0.104727045446801,0.724150626315624,18.1727151298467,0.465638279848843
"1091","DLL1","6_170596253","NA",-0.795940402339089,0.338555758977329,1.00199986254392,1.56253463457201
"1092","DLL4","15_41215397","NA",0.0883290008474684,0.841568148868075,0.413665430634028,0.248847991421162
"1093","DLX1","2_172946170","NA",-0.315840480641151,0.592675037194527,0.258528929165714,0.75468680079348
"1094","DLX2","2_172966044","NA",0.339458453079576,0.533579427463575,0.204411360347826,0.90622505143165
"1095","DLX3","17_48064697","NA",0.422146442897464,0.577199892512397,0.123724250548758,0.792857063720492
"1096","DLX4","17_48037206","DOWN",0.513798595102032,0.373873367046694,0.938293104336613,1.4193783907364
"1097","DMRT1","9_840113","NA",0.0126331291016211,0.981537691892836,0.0981624370148465,0.026884425399906
"1098","DMRT2","9_1044126","DOWN",-0.511666770884529,0.29485359779764,0.101285811484949,1.76192929688441
"1099","DMRT3","9_974143","DOWN",0.00356493901325727,0.992540180807013,0.067030806635547,0.0108025871127395
"1100","DMRTC2","19_42338250","NA",0.931005270207883,0.0595635337179025,0.104535623354732,4.06942684273745
"1101","DNAAF3","19_55663151","NA",-0.25864360739569,0.751767938074474,0.586680006327407,0.411640707262903
"1102","DNAH1","3_52335822","DOWN",-0.267736017395205,0.187978672368886,38.878971874206,2.41135910858595
"1103","DNAH1","3_52335822","DOWN",-0.267736017395205,0.187978672368886,38.878971874206,2.41135910858595
"1104","DNAI2","17_72302411","DOWN",-0.634350918697222,0.201911960156265,0.339432135119943,2.30820172435131
"1105","DNAJA1","9_33022373","NA",0.0729524406746034,0.683861132599458,38.0367133125984,0.548224699088993
"1106","DNAJB11","3_186283614","NA",-0.0680747013465082,0.714201109137486,20.1471405119052,0.485597720490255
"1107","DNAJB2","2_220133863","NA",-0.0349881498697568,0.896622538930478,7.97987977281618,0.157427329165361
"1108","DNAJB5","9_34982035","DOWN",-0.252647732974529,0.460785709498637,1.67704219112005,1.11783212019729
"1109","DNAJC1","10_22290008","NA",0.0172565657252211,0.951344413960985,15.4735464488377,0.0719603622563252
"1110","DNAJC13","3_132135963","NA",0.156094669777149,0.412298492846232,35.8724283423779,1.27823890741166
"1111","DNAJC19","3_180702747","NA",-0.0658571870174312,0.667777052366574,7.34591158087279,0.582561577715408
"1112","DNAJC21","5_34928579","NA",-0.0199619487148768,0.883247909054383,19.7747218423492,0.179109666113007
"1113","DNAJC24","11_31391102","NA",0.0494361227901123,0.749975626604715,6.15139396712251,0.415084384542693
"1114","DNAJC4","11_63997287","NA",0.0875370025459077,0.639833348581521,13.8591975397832,0.644231906154708
"1115","DNAJC5G","2_27497320","NA",-0.796613050579809,0.0991218343172529,0.0997241548699448,3.33465330399196
"1116","DNAJC7","17_40168222","NA",0.0580864267531682,0.742020799021293,27.9023357195053,0.430468468385861
"1117","DNASE1L2","16_2256472","DOWN",-0.824614953397344,0.0190789714792322,1.38956781970645,5.71187279001444
"1118","DNASE1L2","16_2256472","DOWN",-0.824614953397344,0.0190789714792322,1.38956781970645,5.71187279001444
"1119","DNASE1L2","16_2256472","DOWN",-0.824614953397344,0.0190789714792322,1.38956781970645,5.71187279001444
"1120","DNASE1L2","16_2256472","DOWN",-0.824614953397344,0.0190789714792322,1.38956781970645,5.71187279001444
"1121","DNASE1L2","16_2256472","DOWN",-0.824614953397344,0.0190789714792322,1.38956781970645,5.71187279001444
"1122","DNASE1L2","16_2256472","DOWN",-0.824614953397344,0.0190789714792322,1.38956781970645,5.71187279001444
"1123","DNM3OS","1_172113777","DOWN",-0.0193997593379545,0.975215413379875,0.658756577306665,0.0362071668055904
"1124","DOC2B","17_26913","NA",-0.761037145274691,0.474560448140043,1.11655978575777,1.07533622960627
"1125","DOCK11","X_117627444","NA",-0.0868121941706024,0.684497246011616,46.1501760695253,0.546883357894146
"1126","DOCK8","9_454380","NA",0.323152728655288,0.0525462323614736,89.7232737088738,4.25026886513592
"1127","DOCK8","9_262750","NA",0.323152728655288,0.0525462323614736,89.7232737088738,4.25026886513592
"1128","DOCK8","9_213121","NA",0.323152728655288,0.0525462323614736,89.7232737088738,4.25026886513592
"1129","DOT1L","19_2132391","NA",-0.195460371205563,0.232394442238545,38.4164357297907,2.10535252808454
"1130","DPAGT1","11_118976579","NA",0.175381219347137,0.268276297475897,18.0475981815937,1.89820849844973
"1131","DPCD","10_103346850","NA",-0.0589201373923971,0.693411249900723,4.01268011774023,0.528216851879462
"1132","DPCR1","6_30905631","NA",0,1,0,0
"1133","DPEP2","16_68032983","NA",0.263009002078857,0.428514729055131,17.5050307217519,1.22258330088893
"1134","DPEP3","16_68011849","NA",2.20418784193503,0.00057022690200807,1.28375007900807,10.7761762755979
"1135","DPF1","19_38709198","NA",-0.590645395963541,0.151381757965221,1.95825116694284,2.72373672892128
"1136","DPM2","9_130699892","NA",-0.0160092836163814,0.920297086581677,12.6722544423546,0.119828433554306
"1137","DPM3","1_155110904","NA",-0.42583046488363,0.112592489524465,3.41028335959537,3.15081749914938
"1138","DPP4","2_162928826","DOWN",0.743091327035616,0.105031393743297,2.25572997901617,3.25110748291696
"1139","DPP7","9_139999027","NA",0.290824100243059,0.322870950038837,26.14265077857,1.63097045300721
"1140","DPPA4","3_109052582","NA",0.39096706509022,0.7402892052024,1.18417308486253,0.433839103333458
"1141","DPRX","19_54120976","NA",-0.292737605886022,0.270618304990636,0.0679246407853152,1.88566866641534
"1142","DSCAML1","11_117686001","NA",0.00307199924269153,0.995774625882336,0.332143030022437,0.00610884146384217
"1143","DTX3","12_57992706","DOWN",-0.613948861907186,0.427309821776781,2.34206578688746,1.22664561693736
"1144","DTX4","11_58936830","NA",-0.13209401943678,0.819916264061939,5.30571016027022,0.286451516365359
"1145","DUS2","16_68110224","NA",0.211315355484966,0.129008110654036,10.1641962060903,2.95446632511074
"1146","DUSP2","2_96804799","NA",-0.555788534209131,0.194365782643896,9.11530897279922,2.36315383455986
"1147","DUSP5","10_112255134","NA",0.0968815667532468,0.802678210098125,5.624387435057,0.317106360868263
"1148","DVL2","17_7133292","NA",-0.139070426487153,0.463374734671784,13.7306678968347,1.10974871092939
"1149","DYDC1","10_82114838","NA",-0.546561841873941,0.107112862079064,0.075705926220909,3.2227963660267
"1150","DYDC2","10_82103006","NA",-0.986542039402977,0.138201263286827,0.162152688272477,2.85515729153955
